"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc01g097990.4.1"	8.63873226645428	-0.844355055314992	0.900272107887874	-0.937888720440236	0.348301600413808	0.738412218052009	0.609456350440343
"mRNA:Solyc01g098000.3.1"	1522.2201196627	1.09362093527131	0.192186694819853	5.69040919454085	1.26735294843548e-08	1.71746122447038e-07	0.921860293448323
"mRNA:Solyc01g098010.4.1"	24.6918831206839	-0.244426805181666	0.6268024537287	-0.389958277488591	0.696567399114073	0.599604158779668	1.62333942656596
"mRNA:Solyc01g098020.2.1"	738.122184005187	0.342294051542048	0.304930145153471	1.12253267504848	0.261636022693483	0.366266312138671	1.16785475549389
"mRNA:Solyc01g098040.3.1"	1402.9572953006	-0.848529157608685	0.138673672488904	-6.11889151256579	9.42285257436771e-10	1.32337182109241e-08	1.1275920244746
"mRNA:Solyc01g098050.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098060.1.1"	0.146910300848445	0.736399783724	4.0804728567969	0.18046922735863	0.856784210745833	1	0
"mRNA:Solyc01g160640.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098070.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098080.3.1"	636.182014992638	-1.38280456004527	0.157842536031307	-8.7606585323173	1.94112991441969e-18	1.53791194899506e-16	0.896189267737433
"mRNA:Solyc01g098090.3.1"	3663.31176817676	-0.0327016633121101	0.153724679522224	-0.212728778578344	0.831538518433453	0.814459542939463	1.27185426721139
"mRNA:Solyc01g098100.3.1"	1026.86039185551	1.83045304227648	0.186357686711679	9.82225672884876	9.02990505253485e-23	8.7036051295766e-21	1.41826103264725
"mRNA:Solyc01g098110.5.1"	3316.04481282906	-0.548012893688228	0.125266495680219	-4.37477627766646	1.21557081097143e-05	6.57710677045587e-05	1.21741681797154
"mRNA:Solyc01g098140.4.1"	469.467391500163	3.36121919561675	0.271323534314087	12.3882331258658	3.02637856641921e-35	1.79920887264884e-32	0.909306732166788
"mRNA:Solyc01g098150.3.1"	1501.47978574332	0.52877789865882	0.174726557166984	3.02631670441188	0.00247552861501227	0.00914838454381325	0.921860293448323
"mRNA:Solyc01g098160.3.1"	2982.18326972693	0.2598838430965	0.175684486474091	1.47926460845947	0.139069607874808	0.208018548686388	1.27185426721139
"mRNA:Solyc01g098170.3.1"	1590.39791170998	-0.191868738709182	0.144523274959848	-1.32759750125014	0.184311110473106	0.284281847519523	1.13815066846485
"mRNA:Solyc01g098180.3.1"	2165.92363473828	0.0978964470004552	0.184233830060142	0.531370633550297	0.595161967353402	0.745493562331838	1.02723947202081
"mRNA:Solyc01g098190.3.1"	2073.74250656702	-2.21339729172429	0.223087576545999	-9.92165196284651	3.35162357981064e-23	4.58871737207228e-21	1.02196593751468
"mRNA:Solyc01g098200.3.1"	200.710747160996	-0.166632442239371	0.335229993844705	-0.497069013211756	0.619140385116416	0.863406566555881	0.876590987343562
"mRNA:Solyc01g098210.3.1"	416.066921886711	-0.411163594009793	0.255952037903518	-1.60640875289605	0.108184128970015	0.184309586830466	1.14608927006162
"mRNA:Solyc01g098220.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098230.3.1"	1430.3741953885	1.01422797001461	0.172750437044302	5.87105877917116	4.33020696759081e-09	5.42160767811976e-08	1.10451987339379
"mRNA:Solyc01g098240.3.1"	32.8802092621414	1.73765654454726	0.630134283462541	2.75759721403979	0.00582278966041199	0.0123861944830284	1.53428577272034
"mRNA:Solyc01g098250.4.1"	2155.94500030101	0.304231265648958	0.14887434572707	2.04354393070988	0.0409986232185152	0.0910719395366444	1.02723947202081
"mRNA:Solyc01g098260.1.1"	0.313008430092698	1.65886591832967	4.03543845180975	0.411074518454302	0.68101789396859	1	0
"mRNA:Solyc01g098270.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098280.4.1"	1.60268499837534	0.413720115337882	2.78524593882469	0.148539886395979	0.881916710284916	1	0.20527134299763
"mRNA:Solyc01g098290.1.1"	10.0702082095044	1.76188796220266	0.914594611686201	1.92641410707017	0.054052687355629	0.174006760391723	0.613770152150878
"mRNA:Solyc01g098300.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098310.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098320.4.1"	365.680171912857	1.01734468063135	0.207887473818521	4.89372765922135	9.89437363577819e-07	7.38180000538993e-06	1.14608927006162
"mRNA:Solyc01g098330.1.1"	6.98878975863531	0.276527876659459	1.01684113321485	0.271947964757472	0.785662029966374	1	0.832084209020056
"mRNA:Solyc01g098340.3.1"	966.255905111992	-0.324964513511962	0.190755153630295	-1.70356872319046	0.0884616888179601	0.135086924539467	1.36406558955679
"mRNA:Solyc01g098350.3.1"	1914.71025714469	0.134764272010872	0.175892071472716	0.766175933244247	0.443571626391843	0.851351403747546	0.639803623788037
"mRNA:Solyc01g098360.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098370.1.1"	72.1193771056564	2.50749762398124	0.417178341032784	6.01061315353422	1.84822954133662e-09	1.7338274871045e-08	1.64859926886783
"mRNA:Solyc01g098380.4.1"	1357.34786235739	0.588791443455404	0.206913124983338	2.84559736605794	0.00443282052316139	0.0126506479612007	1.13815066846485
"mRNA:Solyc01g098390.3.1"	602.455484560791	-0.626341564727628	0.15921048064408	-3.93404732021276	8.35273278516267e-05	0.00049202552333178	0.879921413427377
"mRNA:Solyc01g098400.3.1"	218.000679424085	-0.64091489055539	0.439790232434143	-1.45731952028144	0.145028200929913	0.297356722982553	0.847284422142211
"mRNA:Solyc01g098410.4.1"	446.214942702883	-1.29476939272206	0.35975946867715	-3.59898628237076	0.000319460038103204	0.000938774145731159	1.61336537522404
"mRNA:Solyc01g098420.3.1"	6.68839055844982	-1.56578642047482	1.04423450098925	-1.49945861680635	0.133754696787016	0.282595589132856	0.832084209020056
"mRNA:Solyc01g098430.3.1"	2392.48268732692	-0.29253144229916	0.140912608927396	-2.07597776044217	0.0378960079273848	0.0749131894755836	1.19714654452292
"mRNA:Solyc01g098440.3.1"	13.800922375489	0.245521920582113	1.10639606444387	0.221911418950614	0.8243828411107	1	0.816980005953433
"mRNA:Solyc01g098450.4.1"	714.014655369636	-0.134715968975964	0.171012316210074	-0.787755946247038	0.430839473935444	0.452002564289321	1.46065726702423
"mRNA:Solyc01g098460.4.1"	954.360889905347	-0.120248317939736	0.194414813083474	-0.618514176119422	0.536236456069064	0.545746207471432	1.41826103264725
"mRNA:Solyc01g098470.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098480.4.1"	101.877000275913	1.5316491318051	0.392276271573727	3.90451639009533	9.44139937787527e-05	0.000490518475181628	0.998752328915352
"mRNA:Solyc01g098490.3.1"	8.0089161395634	0.313861012647	0.817628928996715	0.383867304000762	0.701076800878654	1	0.816980005953433
"mRNA:Solyc01g098500.3.1"	3549.51424253087	-1.47969030893295	0.40258004322958	-3.6755182821845	0.00023736704099402	0.000890332455045868	1.27185426721139
"mRNA:Solyc01g098520.3.1"	439.736856663675	0.457845987601249	0.23622503479582	1.93817724695008	0.0526016016766683	0.101590968356041	1.14608927006162
"mRNA:Solyc01g098530.3.1"	138.824374502679	0.679225887045625	0.275743178079661	2.46325545304842	0.0137681781917396	0.0291974175334964	1.33322228174097
"mRNA:Solyc01g098540.3.1"	245.409393140231	0.0281279507764295	0.314368194469712	0.089474543771442	0.928704783553587	1	0.899123482174773
"mRNA:Solyc01g098550.3.1"	1382.05873922407	-0.0108217350488657	0.224910883231255	-0.0481156576035439	0.961624067695315	1	0.921860293448323
"mRNA:Solyc01g098555.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098560.3.1"	1376.94210144738	-0.0694323755773247	0.266221794823268	-0.260806503928116	0.794241728580299	1	0.928360926889588
"mRNA:Solyc01g098570.2.1"	232.510475118104	-3.02769738836773	0.494286999968961	-6.12538340793478	9.04654958984763e-10	1.55213575803905e-08	0.909682230576779
"mRNA:Solyc01g098580.3.1"	240.736100165495	0.143542463908002	0.425392392812382	0.33743542746264	0.735788681792365	0.960075871233226	0.912283894511336
"mRNA:Solyc01g098590.3.1"	1641.28358139505	1.76499285302941	0.358595075882917	4.9219662280184	8.56790019650553e-07	6.56315247802501e-06	1.12668913466528
"mRNA:Solyc01g098600.3.1"	225.22331433764	-1.02049084740269	0.298907457338665	-3.41406954677102	0.000640002366602831	0.00283499781705696	0.912283894511336
"mRNA:Solyc01g098610.4.1"	2229.34722731314	-0.157190991568757	0.126926112503772	-1.23844485951688	0.215551155785662	0.348494880120302	1.02723947202081
"mRNA:Solyc01g098620.2.1"	27.1612162982723	-0.491339134430462	0.97747099402847	-0.502663646729298	0.615200772755252	0.543854747611335	1.63478664328401
"mRNA:Solyc01g098630.3.1"	540.684800817965	0.676278582419477	0.237548568998598	2.84690657270795	0.00441463163913049	0.0153203102588285	0.906713558545331
"mRNA:Solyc01g098640.3.1"	3336.2110516093	-2.08322012570815	0.412303633462061	-5.05263586501922	4.35754174955352e-07	3.38201624785814e-06	1.19714654452292
"mRNA:Solyc01g098670.4.1"	8.04272652816015	2.22732451574235	1.74579506365964	1.27582243878803	0.202018293619713	0.491706439651487	0.613770152150878
"mRNA:Solyc01g098650.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098660.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g098680.2.1"	0.67777939064795	-0.213795019014498	3.99020615917101	-0.0535799431122413	0.957269836631756	1	0
"mRNA:Solyc01g098690.2.1"	155.099305689506	1.10091626147428	0.271544650289882	4.05427343274492	5.0290365178133e-05	0.000220638494308706	1.30671682742841
"mRNA:Solyc01g162820.1.1"	18.7906153039677	1.10612276009003	0.677301886691064	1.63313107762619	0.10244143166908	0.22860232543883	0.832084209020056
"mRNA:Solyc01g098700.4.1"	1211.78434051419	0.705033371076557	0.154649542684178	4.55891015802329	5.14197608403967e-06	3.26645970741684e-05	1.13815066846485
"mRNA:Solyc01g098710.3.1"	1106.41677534334	1.43779723229987	0.214459988216177	6.70426798145006	2.02418493185538e-11	3.12915324590557e-10	1.41421641605299
"mRNA:Solyc01g098720.3.1"	11.4324809024358	0.944005853788327	0.900515266300487	1.04829522509541	0.29450260890081	0.526354146460233	0.816980005953433
"mRNA:Solyc01g098730.2.1"	796.131273444961	-0.025240283315048	0.343007273960941	-0.0735852713080428	0.941340391156492	0.962868851945851	1.16317411097824
"mRNA:Solyc01g098740.4.1"	838.30649807031	-4.54902748712254	0.423828329971549	-10.7331840875949	7.11031027139802e-27	1.06227055935554e-24	1.46065726702423
"mRNA:Solyc01g098750.4.1"	785.645051383257	0.325948609924886	0.186035816729101	1.75207449649075	0.0797609989784853	0.12117015719354	1.40512253018703
"mRNA:Solyc01g098760.4.1"	4084.38046003739	-0.680935435545325	0.159741998369483	-4.26272015184336	2.01953371491765e-05	0.000150438576027397	0.805932811331228
"mRNA:Solyc01g098770.1.1"	15.7662016414464	0.863345750288223	0.918366133665293	0.940088836728465	0.347171994438391	0.587374269440747	0.832084209020056
"mRNA:Solyc01g098780.3.1"	1871.60831706236	0.561165410622353	0.125921092448243	4.4564846104159	8.33145789684942e-06	4.80823940415409e-05	1.19049964908298
"mRNA:Solyc01g098790.2.1"	46.1802398694238	-1.43790184361439	0.416428389769736	-3.45293903811284	0.000554514303165189	0.00149965310478251	1.63478664328401
"mRNA:Solyc01g098800.5.1"	544.925884722002	-0.319097344454536	0.239029600466304	-1.33496999464516	0.181886167146906	0.336444547758874	0.906713558545331
"mRNA:Solyc01g098810.4.1"	618.680565612811	0.899937727798929	0.235916219697154	3.81464966230038	0.00013637626716369	0.00073615013697238	0.909306732166788
"mRNA:Solyc01g098820.3.1"	83.5100477362561	-1.1974535905204	0.505342727181314	-2.36958706658256	0.0178079616855139	0.0464003430519226	0.998752328915352
"mRNA:Solyc01g098830.3.1"	595.089497831987	0.00399591230025271	0.166180163105475	0.0240456636073735	0.98081618493216	1	0.889638495830109
"mRNA:Solyc01g098840.3.1"	1443.78700405065	0.904388524923579	0.280023790010874	3.22968460961284	0.00123926844370499	0.00419610902404282	1.1275920244746
"mRNA:Solyc01g098850.3.1"	10.066012759174	2.81398610811133	1.11382871599948	2.52640829571919	0.0115235468927845	0.0312935312497616	1.02708366792473
"mRNA:Solyc01g098860.3.1"	2.72221779781142	-1.05345634255881	2.57167943167353	-0.409637503642228	0.6820718813338	1	0.120668837269205
"mRNA:Solyc01g098870.3.1"	2547.2611408729	-0.318364342499381	0.171050701715648	-1.8612279242714	0.0627119965536869	0.10948348947731	1.24710197098304
"mRNA:Solyc01g098880.3.1"	3805.29348343277	1.0176009120945	0.138938031189764	7.32413510815224	2.40444350553021e-13	5.86431992918164e-12	1.24828926605336
"mRNA:Solyc01g098890.1.1"	0.68327749409685	-0.232654758231121	3.98853407845268	-0.0583308939211515	0.953485059611605	1	0
"mRNA:Solyc01g098900.3.1"	868.084121979435	-0.372628810189529	0.21723816750366	-1.71530083535275	0.0862900855015712	0.129698678009056	1.39911468670346
"mRNA:Solyc01g098910.3.1"	478.215638463171	2.59069257182112	0.486650106687876	5.3235220463698	1.01777111399109e-07	9.41304719382771e-07	1.14608927006162
"mRNA:Solyc01g098920.4.1"	3879.21182873898	-0.0331320802335665	0.219320465878546	-0.151066979093115	0.879922880382054	1	0.794306596973509
"mRNA:Solyc01g098930.3.1"	174.368280930302	-0.663391711766632	0.337975742847225	-1.96283823856112	0.0496649730702788	0.076184086440688	1.53751985494294
"mRNA:Solyc01g098940.3.1"	5.51140331083227	1.46297203007506	1.56869181626462	0.932606401656827	0.35102322687774	1	0.168518288655359
"mRNA:Solyc01g098950.3.1"	7.56112941307679	-1.32504571502229	1.37858748403545	-0.961161863404974	0.33647078835526	0.489962877386275	1.02708366792473
"mRNA:Solyc01g098960.3.1"	10.8230446502447	-0.74611380210037	1.02596453555398	-0.727231572090842	0.467084108435753	0.729423066213999	0.832084209020056
"mRNA:Solyc01g098970.3.1"	7.29197200693886	6.20540945927323	1.74635498754114	3.55334940693269	0.000380358900257116	0.00194507301851754	0.832084209020056
"mRNA:Solyc01g098980.5.1"	60.7183778972153	-0.920403174566384	0.539108989890054	-1.70726734635624	0.0877723724671426	0.17632996751057	0.980622723971927
"mRNA:Solyc01g098990.5.1"	2489.43091999069	-1.95965184989649	0.298024935977207	-6.57546269902184	4.85021018451989e-11	8.01046877984984e-10	1.21741681797154
"mRNA:Solyc01g099000.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099010.3.1"	412.59616043764	-2.63588986287143	0.400342934548468	-6.58407988602161	4.57710989508144e-11	8.02310739179746e-10	1.14608927006162
"mRNA:Solyc01g099020.3.1"	3369.17082836014	-1.70751495870953	0.476142534649954	-3.58614245619716	0.000335605671455282	0.0012290732448507	1.24710197098304
"mRNA:Solyc01g099030.4.1"	104.212799921533	-0.954405135032696	0.592933133014276	-1.60963367012536	0.107477853186273	0.20343657871763	1.01048105668858
"mRNA:Solyc01g099050.3.1"	0.293820601696889	1.57958996960267	4.04258432775925	0.39073766717891	0.695991153478032	1	0
"mRNA:Solyc01g099070.1.1"	0.734551504242223	2.89692999914759	3.96182507542729	0.731210980796559	0.46465029401951	1	0
"mRNA:Solyc01g099080.4.1"	11.9533857579372	-0.0644440517392797	0.675033411637694	-0.0954679437021235	0.923943151155573	1	0.832084209020056
"mRNA:Solyc01g099090.3.1"	5036.4914212564	-1.0443626066017	0.278501163321304	-3.74993983560792	0.000176877002597859	0.00098347575548583	0.846770626469195
"mRNA:Solyc01g099100.4.1"	3280.18339856561	0.795996159615701	0.236489718953894	3.36588061052619	0.000762997243885493	0.00251189004772464	1.24828926605336
"mRNA:Solyc01g099110.4.1"	4125.36541159974	-0.706209639362091	0.269902826932484	-2.61653294775882	0.00888277911676827	0.0308463378491363	0.805932811331228
"mRNA:Solyc01g099120.4.1"	296.878403697976	-0.787797032559081	0.337974981326376	-2.33093298642221	0.0197568935800208	0.0565025954887362	0.876590987343562
"mRNA:Solyc01g099130.3.1"	874.404693823332	-0.520093870878275	0.18265775339199	-2.84736815831812	0.00440823494917395	0.0101406527642218	1.46065726702423
"mRNA:Solyc01g099140.4.1"	447.660266499424	0.108114438232675	0.216676225139239	0.498967702447279	0.617802137292676	0.531557430671399	1.69239404530076
"mRNA:Solyc01g099150.5.1.1"	35.5422176090404	-1.57371846246079	0.567570221534449	-2.77272908752362	0.00555883771720978	0.0113220649002555	1.62333942656596
"mRNA:Solyc01g099160.5.1"	591.392355758824	0.0501291798266378	0.217485936373937	0.230493891524313	0.817708009578148	1	0.906713558545331
"mRNA:Solyc01g099170.4.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099190.4.1"	0.623980370644952	2.65628849120292	3.97173815495148	0.66879748552693	0.503624670940636	1	0
"mRNA:Solyc01g099200.3.1"	0.293820601696889	1.57958996960267	4.04258432775925	0.39073766717891	0.695991153478032	1	0
"mRNA:Solyc01g099210.3.1"	3.94162411375037	0.219195818846201	1.93702317816469	0.113161175001471	0.909902775758566	1	0.428331451216983
"mRNA:Solyc01g099220.3.1"	1926.29504673607	0.555369132499505	0.195875788242871	2.83531281472567	0.00457808345378835	0.0213172637401086	0.639803623788037
"mRNA:Solyc01g099230.3.1"	1031.94338925731	0.835198378004226	0.145306248696588	5.74784901197326	9.03858947298165e-09	8.49759172711573e-08	1.41421641605299
"mRNA:Solyc01g099240.5.1"	1200.80932856695	-0.554902236521593	0.16176614235716	-3.43027427393575	0.000602971424880407	0.00221115776800517	1.13815066846485
"mRNA:Solyc01g099250.3.1"	48.8077165435792	0.0961579474964996	0.429630276705052	0.223815575182364	0.82290081014363	0.683777669157514	1.60511158255927
"mRNA:Solyc01g099260.3.1"	3005.12832628804	-0.932574324847065	0.204698482756768	-4.55584385525315	5.21756857001391e-06	3.16928809628979e-05	1.19714654452292
"mRNA:Solyc01g099270.2.1"	14.5939110311676	-1.55243098297587	0.924130331895735	-1.67988316084297	0.092980050715323	0.271351984585524	0.609456350440343
"mRNA:Solyc01g099280.3.1"	1253.93419084981	-0.256723084189138	0.158557542603092	-1.61911618945671	0.105422266105228	0.18161796359204	1.13815066846485
"mRNA:Solyc01g099290.3.1"	88.8557771917623	-0.510113828884686	0.398893172766188	-1.27882316297173	0.200959335234458	0.342202890569916	0.980622723971927
"mRNA:Solyc01g099300.3.1"	1853.14085904126	-0.509423824192448	0.13174664506743	-3.8666929539778	0.000110321183071919	0.000832701792956823	0.639803623788037
"mRNA:Solyc01g099310.4.1"	167.289532059673	0.185507094372107	0.329716692103607	0.562625729345287	0.573689767979867	0.600938885132603	1.33322228174097
"mRNA:Solyc01g099320.4.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g160650.1.1"	222.461979207807	2.95044677257491	0.526627429525995	5.60253151878271	2.11243608253341e-08	2.86029135356701e-07	0.876590987343562
"mRNA:Solyc01g099340.3.1"	746.597959079801	0.958872434400374	0.341904643089575	2.80450252367342	0.00503942931056838	0.0138048271297359	1.16785475549389
"mRNA:Solyc01g099350.3.1"	2472.62914156842	0.198264608625431	0.154191810738717	1.28583098982732	0.198502052285911	0.285740150857023	1.21741681797154
"mRNA:Solyc01g099360.3.1"	2139.01029274579	-0.0399170516010039	0.131630242886024	-0.303251370853789	0.761698302683366	1	0.639803623788037
"mRNA:Solyc01g099370.3.1"	750.329769553312	-0.992303279794231	0.47234376392536	-2.10080741100042	0.0356578756351167	0.0623251106175583	1.40512253018703
"mRNA:Solyc01g099380.4.1"	590.018648983916	0.265000321976883	0.219262563576148	1.2085981193267	0.226817279294196	0.398131308890575	0.909306732166788
"mRNA:Solyc01g099385.2.1"	13.5955875027296	0.312745068193018	0.678461278557371	0.46096229523668	0.644825656624512	0.789665938603244	1.02708366792473
"mRNA:Solyc01g099400.4.1"	2170.22768079944	-0.468986453774783	0.161460934838234	-2.90464349314376	0.00367671625649199	0.0117785461260771	1.02723947202081
"mRNA:Solyc01g099410.3.1"	921.427197755572	-1.41920600406041	0.375486207305405	-3.77964882983328	0.000157049698462038	0.000562082503184566	1.41826103264725
"mRNA:Solyc01g150150.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099440.5.1"	432.31467978189	1.0444562611885	0.228053773964774	4.57986834872475	4.65268701409965e-06	2.96566717507655e-05	1.14608927006162
"mRNA:Solyc01g099420.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099450.4.1"	21.4876618444975	1.79571238964939	0.794257612146284	2.26086897020341	0.0237673721177687	0.0411554863234143	1.53428577272034
"mRNA:Solyc01g099470.3.1"	112.712634702828	-0.2182764692438	0.261602119696589	-0.834383412095291	0.404064961659648	0.461282141338414	1.33322228174097
"mRNA:Solyc01g099480.4.1"	9.19045296251771	-0.0256138676883659	0.805428114781768	-0.0318015564868953	0.974630305368578	1	0.613770152150878
"mRNA:Solyc01g099490.1.1"	7.79370110496928	1.10290466131689	1.13509892960439	0.971637478066584	0.331230930734066	0.567763004602426	0.832084209020056
"mRNA:Solyc01g099500.1.1"	42.2782562521819	0.470658906457166	0.534964063791269	0.879795370032195	0.378970173305869	0.3812834494642	1.60511158255927
"mRNA:Solyc01g099520.3.1"	395.599265612102	-0.643863202818935	0.229593469785602	-2.80436200306648	0.00504162642008347	0.0168974758633184	0.924319539249853
"mRNA:Solyc01g099530.4.1"	360.571492785075	0.519248482408112	0.19108295630338	2.71739820470282	0.00657973919969446	0.0176338159472709	1.14608927006162
"mRNA:Solyc01g099540.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099560.3.1"	81.6589513537684	-2.28185774447935	0.606829436916623	-3.76029507743355	0.000169713050829993	0.000835002513755492	0.980622723971927
"mRNA:Solyc01g099565.1.1"	0.341638747048425	-0.22537288848963	4.0804728567969	-0.0552320518721802	0.955953594198247	1	0
"mRNA:Solyc01g099570.4.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099590.5.1"	296.050439658111	-0.413745686475431	0.530772958967897	-0.779515383149834	0.435676179432619	0.655985331842197	0.899123482174773
"mRNA:Solyc01g099580.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099600.4.1"	1679.54888904047	-0.594599552767238	0.153995502372516	-3.86114882322275	0.00011285513293617	0.000848285265799071	0.639803623788037
"mRNA:Solyc01g099620.3.1"	5.16051297101784	5.70667870938121	1.93220280288733	2.95345742219895	0.00314235953639827	0.0481477857098316	0.168518288655359
"mRNA:Solyc01g099645.2.1"	147.050759382302	0.854482047271095	0.327473289814058	2.60931829816189	0.00907228120312422	0.0206556510315008	1.31593133332158
"mRNA:Solyc01g099650.3.1"	95.8641864435566	-1.31537022989348	0.613694549416439	-2.14336306415669	0.0320839565368805	0.0751027592150678	1.01048105668858
"mRNA:Solyc01g099660.4.1"	17.4446256358267	1.33059732681338	1.06429393469445	1.25021601968951	0.21122064638997	0.40899126879455	0.816980005953433
"mRNA:Solyc01g099670.3.1"	7910.20361965903	1.13476441037701	0.178509039031042	6.35690168148671	2.058636598508e-10	4.22945996017855e-09	0.846770626469195
"mRNA:Solyc01g099680.3.1"	6278.35113989115	0.593567639498965	0.155273701419088	3.8227184260708	0.000131988470779557	0.000795641019718553	0.805932811331228
"mRNA:Solyc01g099690.3.1"	8596.50096611071	-0.152788974310016	0.209068115645113	-0.730809544241411	0.464895493023891	0.743046074163465	0.805932811331228
"mRNA:Solyc01g099700.3.1"	1306.81033095367	0.608168322146185	0.146184778750828	4.16027118105647	3.1786994292179e-05	0.000198351313146024	0.928360926889588
"mRNA:Solyc01g099710.4.1"	1974.77911675691	0.55749499196753	0.122836656312016	4.53850673492319	5.66539867293824e-06	5.90641361663837e-05	0.639803623788037
"mRNA:Solyc01g099730.3.1"	465.303690118903	0.608008272181356	0.204646317249853	2.971019856854	0.00296812589068724	0.00887745332766273	1.14608927006162
"mRNA:Solyc01g099740.4.1"	1347.46643359155	-0.0301176573175735	0.149360460720605	-0.201644110980025	0.840194957909697	1	0.921860293448323
"mRNA:Solyc01g099750.2.1"	1434.74453145147	-0.742770551607164	0.38815488813325	-1.91359319260248	0.0556721555478286	0.127447667714014	0.921860293448323
"mRNA:Solyc01g099760.4.1"	5763.44628791713	0.609103900950277	0.126095375703966	4.83050149579053	1.36189591281813e-06	1.35929953805993e-05	0.805932811331228
"mRNA:Solyc01g099770.3.1"	76931.6865295617	-0.481315242117234	0.215737418090152	-2.23102346536892	0.0256795747107613	0.0705249785694785	0.872553385201734
"mRNA:Solyc01g099780.3.1"	611.044752438799	0.128265794130634	0.154436556749359	0.830540364473429	0.406233336063256	0.624360211680855	0.896189267737433
"mRNA:Solyc01g099790.3.1"	3325.32048957962	-0.203252212011827	0.165397622046759	-1.2288702189102	0.219120468922665	0.303504678342816	1.24828926605336
"mRNA:Solyc01g099800.4.1"	205.506449333156	1.15358748276645	0.314043823028474	3.67333282228529	0.000239407329314357	0.00124520546660138	0.876590987343562
"mRNA:Solyc01g099810.3.1"	1275.70048697983	1.19134788038906	0.27104849332453	4.39533112977923	1.10604020458296e-05	6.59433570283041e-05	1.10451987339379
"mRNA:Solyc01g099820.3.1"	9.25752687884116	-1.7208305711223	1.22410149899798	-1.40579075553043	0.159786267948111	0.411314806237818	0.613770152150878
"mRNA:Solyc01g099830.3.1"	4871.17100161699	0.24930442536087	0.16753055741534	1.48811314907045	0.136721056352265	0.283643196516382	0.846770626469195
"mRNA:Solyc01g099840.3.1"	11754.7400442314	-0.504988914035872	0.184324346955328	-2.73967559021521	0.0061499854150939	0.0210562641106424	0.872553385201734
"mRNA:Solyc01g099850.3.1"	730.518219805603	0.722301964514774	0.147566479272744	4.89475637065082	9.84275876420612e-07	7.24799105167305e-06	1.16317411097824
"mRNA:Solyc01g099860.3.1"	710.21730242582	-0.241884459051218	0.239340566207855	-1.01062875752184	0.31219414658319	0.420783410372283	1.16317411097824
"mRNA:Solyc01g099870.4.1"	2.27743273271863	1.09314987397361	2.63551930978153	0.414775892522004	0.67830596905886	1	0.429556466338979
"mRNA:Solyc01g099880.5.1"	74.0307629394575	-0.99463340731929	0.364261199677519	-2.73054996853862	0.00632287471106233	0.01249164366982	1.64859926886783
"mRNA:Solyc01g099890.3.1"	518.29879421751	-0.099730098101357	0.166879469171136	-0.5976175415508	0.550095156930037	0.769681444818963	0.906713558545331
"mRNA:Solyc01g099900.4.1"	11248.723946753	0.544643177476448	0.169989583402196	3.20397971790907	0.00135542024770548	0.00611204995856066	0.805932811331228
"mRNA:Solyc01g099910.5.1"	980.949045836679	1.11138484059535	0.372177025211801	2.98617261493471	0.00282493136374866	0.00732259949106808	1.36327805334868
"mRNA:Solyc01g099920.5.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099930.3.1"	2469.08783519196	0.235478445074182	0.14246863204022	1.65284415033693	0.0983625860236975	0.16202825312472	1.21741681797154
"mRNA:Solyc01g099940.3.1"	77.1987805966593	-0.871771660948699	0.323126100771479	-2.69793018535891	0.00697720714751751	0.0210800719480237	0.988428280130948
"mRNA:Solyc01g099950.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g099960.5.1"	98.5160023026125	0.306175472784704	0.380978414999714	0.803655694732558	0.421595848264436	0.596722708707994	0.988428280130948
"mRNA:Solyc01g099970.4.1"	633.122115835266	0.684999096081681	0.253228685251694	2.70506121927235	0.00682918025125635	0.0225161623381235	0.896189267737433
"mRNA:Solyc01g099980.4.1"	89.3121051475427	0.376308741381207	0.458803907448253	0.820195153685891	0.412104864281504	0.586983369043925	0.988428280130948
