"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc01g088620.3.1"	3.61478190711496	-2.01101769102917	0.767079494841033	-2.62165486700427	0.00875039957608255	0.023706308364961	0.78672251264823
"mRNA:Solyc01g088630.3.1"	5.6937904586958	-0.451640546739787	0.850703128372747	-0.53090265179076	0.595486240074662	0.823609796523623	0.854516098527649
"mRNA:Solyc01g088635.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g088640.4.1"	28.55181880312	-0.755313612899661	0.179259496799618	-4.21352076952427	2.51420455624039e-05	7.53213621916697e-05	1.25566992947951
"mRNA:Solyc01g088650.4.1"	83.9600932473958	0.334117218984638	0.23690933184923	1.41031683461617	0.158446149824708	0.260374827863784	0.910720575504624
"mRNA:Solyc01g088660.3.1"	141.271547746491	-1.92038096482517	0.243785672193488	-7.87733318183279	3.3444224716385e-15	4.37676352520334e-14	0.902439191941852
"mRNA:Solyc01g088670.3.1"	26.0307678461137	0.143679126036642	0.337186021290543	0.42611234441667	0.670025985555518	1	0.706283730255607
"mRNA:Solyc01g088680.3.1"	1.16693830960565	0.0968965048185978	1.43129850944539	0.0676983202170343	0.946025786518096	0.431577215951257	2.95398062917325
"mRNA:Solyc01g088690.3.1"	86.6597937690135	-0.184290561384781	0.119553464356099	-1.54149076630567	0.123197388510126	0.211944121613837	0.904152629245903
"mRNA:Solyc01g088700.4.1"	1144.65419651087	-0.105777547046254	0.0538589319451879	-1.96397409354317	0.0495330963104425	0.0919909266090649	0.944515530727089
"mRNA:Solyc01g088710.3.1"	118.48965393654	-0.085055700379385	0.16087512231429	-0.528706360286196	0.597009164352719	0.793213003450552	0.897442599014169
"mRNA:Solyc01g088720.3.1"	174.329947633387	0.219227328001264	0.149358533184167	1.46779245435508	0.142160607743791	0.28257276669518	0.741960028878936
"mRNA:Solyc01g088730.3.1"	79.8331560857185	-0.164890914615039	0.139145795069376	-1.18502261985587	0.236008503552121	0.304916200888729	1.12596651953837
"mRNA:Solyc01g088740.4.1"	98.2311191443738	0.0314018092807853	0.100324266370343	0.313003128922637	0.754278284975824	0.952692840054382	0.904152629245903
"mRNA:Solyc01g088750.3.1"	18.0579677773209	-0.304078303763029	0.321802910500887	-0.944920924704286	0.344699247926554	0.566980678115864	0.777539037875226
"mRNA:Solyc01g088760.5.1"	4.92548098359822	-5.26807762266166	0.852170827962195	-6.18195020270674	6.33145000701799e-10	5.69196163693263e-09	0.757971690678946
"mRNA:Solyc01g088770.3.1"	19.6818948753443	-0.503211464624908	0.347815988922026	-1.44677496334914	0.147959961097601	0.304780376971107	0.706283730255607
"mRNA:Solyc01g088780.3.1"	11.1786998968019	2.24017205526706	0.479682156013141	4.6701175501006	3.01027429121554e-06	1.17783799861374e-05	1.1090457688098
"mRNA:Solyc01g088790.3.1"	0.590944442952411	2.28757885074596	1.79380059971753	1.27526930869918	0.202213936945144	1	0
"mRNA:Solyc01g088800.4.1"	227.448450069362	-0.448716666255949	0.184767281091226	-2.42855046416146	0.0151593152892009	0.0268032199926095	1.1888531959273
"mRNA:Solyc01g088810.4.1"	20.8890667204827	1.33277115206122	0.235105929470892	5.66881131012148	1.4379161473611e-08	1.17437894378123e-07	0.706283730255607
"mRNA:Solyc01g088820.2.1"	35.8415619822059	1.51587372141346	0.318247820393497	4.76318649893394	1.90559568781804e-06	6.6246395211738e-06	1.30160108055604
"mRNA:Solyc01g088830.2.1"	6.20401322311374	-5.22772336833996	0.795287123914939	-6.57337860898034	4.91861759593717e-11	4.86609224297562e-10	0.78672251264823
"mRNA:Solyc01g089840.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g089857.1.1"	105.333842409417	-1.58560711281614	0.151682178293229	-10.4534832678291	1.41240480867623e-25	3.84954239677764e-24	0.910720575504624
"mRNA:Solyc01g089870.3.1"	41.6019886330471	0.173519766780708	0.279357146563564	0.621139530222207	0.534507821915992	0.760774165859097	0.844915821002547
"mRNA:Solyc01g089880.4.1"	4.62945892164505	-5.56951750517042	1.1551074350315	-4.82164458150037	1.42379466404449e-06	8.34984719390093e-06	0.757971690678946
"mRNA:Solyc01g089890.4.1"	6.10949134386605	-0.453966960592178	0.522139994657865	-0.869435333889031	0.384609063741	0.496623470259986	1.01257657289022
"mRNA:Solyc01g089900.4.1"	39.2125951475616	1.2882405755861	0.253556762007398	5.0806792348473	3.76087698405973e-07	1.49096412116767e-06	1.25473671749441
"mRNA:Solyc01g089910.4.1"	2.10127123343329	4.63187889200427	1.95151598357568	2.37347730225477	0.0176214760655639	0.0149304059056849	2.67266385097002
"mRNA:Solyc01g089915.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g089920.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g089930.2.1"	0.386284911598583	2.16243518836331	2.23356713019431	0.968153210678378	0.33296785855297	1	0
"mRNA:Solyc01g089940.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g089950.3.1"	1.0189729393242	0.455304026700804	1.27436278560591	0.357279757258703	0.720882382659139	0.346294821110203	2.95398062917325
"mRNA:Solyc01g089970.3.1"	814.853144902013	-0.148614825932926	0.0424163464179908	-3.5037158662466	0.000458814620248237	0.00141599745599142	0.942904201035046
"mRNA:Solyc01g089980.4.1"	138.068277632909	0.45298761540624	0.136614646780673	3.31580563344344	0.000913793592377427	0.00276373875757675	0.897442599014169
"mRNA:Solyc01g089990.3.1"	3.38758487492311	1.6922397807926	0.680460457596569	2.48690392204375	0.0128860194546537	0.0310381519269095	0.854516098527649
"mRNA:Solyc01g090000.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090010.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090020.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090030.2.1"	0.548584178561591	-2.52304398510449	2.15563272116418	-1.17044242292902	0.241822971950641	1	0
"mRNA:Solyc01g090040.4.1"	6.41103396787943	0.328108245340389	0.821701412501651	0.399303494369653	0.68966959265902	0.772320899629007	1.07050166413039
"mRNA:Solyc01g090050.4.1"	5.61478765090578	1.57122901047895	1.02134771310767	1.53838794596029	0.123953787765919	0.246081451145794	0.761795363575586
"mRNA:Solyc01g090060.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090070.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090080.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090090.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090100.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090110.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090120.3.1"	1188.05345818935	0.181254834726082	0.209546842056159	0.86498480696505	0.38704712775785	0.655524236944092	0.732075654065815
"mRNA:Solyc01g090130.3.1"	0.533220473166118	2.05036802578631	1.81078972429892	1.13230597582508	0.257505818630536	1	0
"mRNA:Solyc01g090140.3.1"	2.66230027773344	0.622066872979581	0.96222282532496	0.646489416595889	0.517962448970166	0.807451699119938	0.761795363575586
"mRNA:Solyc01g090150.1.1"	0.270974214666957	-1.43462135733418	3.00475246220744	-0.477450763541513	0.633041173511196	1	0
"mRNA:Solyc01g090170.5.1"	1.27895765801358	-3.23740373456049	1.14280482349691	-2.83285795439176	0.00461338813536603	0.00447054745889265	2.67266385097002
"mRNA:Solyc01g090180.5.1"	39.4239180388836	0.75174484929522	0.250829278252184	2.99703788382876	0.00272616832749984	0.0055107096855677	1.25473671749441
"mRNA:Solyc01g090190.3.1"	721.77220377527	-0.167380277541761	0.0736520143540215	-2.27258248141345	0.0230513523288374	0.0455316515684987	0.987844675246306
"mRNA:Solyc01g090200.5.1"	130.58521435955	0.298575026031677	0.087445119226784	3.41442757093554	0.000639161849034187	0.00160109175226264	1.14666323484696
"mRNA:Solyc01g090210.4.1"	95.0163258558708	-0.891151576893026	0.106868741676559	-8.3387486641334	7.50808042831958e-17	9.04736162819207e-16	1.13199514145985
"mRNA:Solyc01g090220.4.1"	77.3529319029242	0.0502250528168563	0.129613200904014	0.387499517537963	0.698386442031786	0.882364638324203	0.918749006490115
"mRNA:Solyc01g090230.3.1"	171.660814665857	-0.674261731635591	0.219884380218593	-3.0664376021857	0.00216626017216227	0.00626706939169667	0.865648539303708
"mRNA:Solyc01g090240.3.1"	58.7816121091819	-0.0146629110198166	0.148419770377793	-0.0987935164061571	0.921302216468523	1	0.581303123041637
"mRNA:Solyc01g090260.5.1.1"	83.8736832549065	-0.207726569434543	0.23993167757977	-0.865773838327288	0.386614198635788	0.542108391075608	0.918749006490115
"mRNA:Solyc01g090270.4.1"	256.976272767704	0.416649469840096	0.153550260163704	2.71344033800981	0.00665885577035754	0.0122078448478817	1.26441240618264
"mRNA:Solyc01g090280.4.1"	110.357098937626	-0.0675017792512644	0.11155355752361	-0.60510646858553	0.545108256505973	0.727598225686006	0.910720575504624
"mRNA:Solyc01g090290.4.1"	151.375059248954	-0.0611094203356882	0.150377528459754	-0.406373352199648	0.684468296396069	0.911461892832066	0.865648539303708
"mRNA:Solyc01g090300.2.1"	32.4739576231941	0.911661117255582	0.468514970463121	1.94585269357437	0.0516724368556157	0.0723000476868238	1.30160108055604
"mRNA:Solyc01g090310.4.1"	23.9988359192262	-1.79759033225336	0.857046517020865	-2.09742446477919	0.0359560172773727	0.0896868411628377	0.706283730255607
"mRNA:Solyc01g090320.5.1"	8.09505423957117	-1.12947631830423	1.02658105505531	-1.10023101706604	0.271231479540221	0.486298475897192	0.73201633321547
"mRNA:Solyc01g160630.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090345.1.1"	0.434872636590235	-2.19828017574432	2.12958822668097	-1.03225597709582	0.30195221816681	1	0
"mRNA:Solyc01g090350.3.1"	1.6923338974513	-4.10744294738485	1.19931587666044	-3.42482162315925	0.000615203194604346	0.00071079528601524	2.67999131472048
"mRNA:Solyc01g090360.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090370.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090380.3.1"	17.6190220719708	0.926512058824964	0.285293987642884	3.24756952111	0.00116395224938302	0.00283772024048254	1.11130651008467
"mRNA:Solyc01g090390.1.1"	7.6990861417363	-1.05527195634925	0.764431946783903	-1.38046553494913	0.167443354252111	0.308883312587324	0.78672251264823
"mRNA:Solyc01g090400.4.1"	15.171495808793	-1.1844194529485	0.422592786664826	-2.80274413175893	0.00506698509940763	0.0107333485721746	1.11130651008467
"mRNA:Solyc01g090410.3.1"	1.76600058186785	0.588293304595376	1.26001298889225	0.466894635040692	0.640575263867577	0.340209393767657	2.67999131472048
"mRNA:Solyc01g090420.4.1"	96.9198664078463	0.134996004543055	0.120228383842104	1.12282973644846	0.261509813479951	0.3925126623048	0.918749006490115
"mRNA:Solyc01g090430.3.1"	41.7057096684363	-1.24183851817539	0.282398094286786	-4.39747485305002	1.09517568762896e-05	4.94547139947112e-05	0.86211146140455
"mRNA:Solyc01g090440.2.1"	66.6874789742119	0.651116192849847	0.196186714502295	3.31885976327021	0.00090385809025776	0.00407856076657903	0.579730355827101
"mRNA:Solyc01g090450.3.1"	41.2569194271826	-0.0184003613639999	0.176433104743218	-0.104290866449241	0.91693852590605	1	0.844915821002547
"mRNA:Solyc01g090460.3.1"	15.3041687707727	-1.77052829780155	0.333025257074312	-5.31649855436183	1.05783062598683e-07	5.53355007805927e-07	1.01002826958632
"mRNA:Solyc01g090470.3.1"	109.740458481214	0.539561163127341	0.100954850243928	5.34457890654729	9.06274907647459e-08	5.3455618309256e-07	0.897442599014169
"mRNA:Solyc01g090480.5.1"	164.907149309276	-0.537697359772614	0.156781510011571	-3.42959676643586	0.000604478846477287	0.00191208322210392	0.889279381980506
"mRNA:Solyc01g090500.5.1"	63.9832580675017	-0.71089294780691	0.184577968684373	-3.85145070602945	0.000117420167612822	0.000632685616302182	0.581303123041637
"mRNA:Solyc01g090490.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090510.2.1"	13.1938035709531	2.67716071469074	0.355278586506447	7.53538438951812	4.86898402525263e-14	4.67107109290563e-13	1.11115148452908
"mRNA:Solyc01g090515.1.1"	1.30077399124423	3.48860514320954	1.73770199407308	2.00759690390436	0.0446861438418368	0.0339424497503751	2.67999131472048
"mRNA:Solyc01g090520.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090523.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090527.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090530.3.1"	0.542728956134156	2.66030214430083	2.1607723666279	1.23118112087508	0.218255130755278	1	0
"mRNA:Solyc01g090540.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090550.3.1"	72.6521384890419	0.16065339554514	0.119184613553763	1.3479373784492	0.177678524628687	0.420562312319386	0.572567162851481
"mRNA:Solyc01g090590.3.1"	66.4941532903755	-0.567974556574313	0.162955821182507	-3.48545116371261	0.000491307896041442	0.00236956541113982	0.572567162851481
"mRNA:Solyc01g090600.5.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090610.3.1"	480.11388044715	-2.54326507952296	0.197094253466191	-12.9038012767796	4.28430540476792e-38	2.07229341439587e-36	0.942904201035046
"mRNA:Solyc01g090630.5.1"	130.217545400329	-2.66739996043581	0.116170495078227	-22.961079391455	1.14203022807173e-116	3.90808006821996e-114	0.910720575504624
"mRNA:Solyc01g090650.1.1"	29.0459806086111	-0.0618532261925332	0.18007526227228	-0.343485414998364	0.731233311314855	0.690179235317569	1.30160108055604
"mRNA:Solyc01g090670.3.1"	204.348147805215	0.441036688247206	0.235092950362169	1.87600984022606	0.0606539286994951	0.135907892386475	0.741960028878936
"mRNA:Solyc01g090680.3.1"	0.249035405994386	-1.41171524693121	2.99820845899305	-0.470852933089696	0.637745761165337	1	0
"mRNA:Solyc01g090690.5.1"	510.472558410678	0.105321023750362	0.0709348931087165	1.48475621988948	0.137608413085054	0.224270023151844	0.944515530727089
"mRNA:Solyc01g090693.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090697.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090710.4.1"	18.1446113985477	1.00821599360886	0.410480179723914	2.45618678662384	0.014042014985128	0.0363964906428085	0.777539037875226
"mRNA:Solyc01g090720.3.1"	29.3152721065683	-1.27475090689374	0.222628179214973	-5.7259189352792	1.02875339487337e-08	4.96510626691553e-08	1.26614533555783
"mRNA:Solyc01g090730.3.1"	2.15202809050399	-1.46936099154914	0.788352214818589	-1.86383822348652	0.0623444261929083	0.0416700524922739	2.95398062917325
"mRNA:Solyc01g090740.3.1"	12.7434149948725	2.60930040815165	0.345354910835781	7.55541712679565	4.17519596422599e-14	4.42754318572784e-13	1.01002826958632
"mRNA:Solyc01g090750.3.1"	519.908668102462	0.478656061017149	0.1205715784016	3.96989130740945	7.19054260596236e-05	0.000247888849442277	0.987844675246306
"mRNA:Solyc01g090760.5.1"	77.2567984345942	-4.16550328456885	0.260603937129392	-15.9840381939458	1.65095410846259e-57	1.61948238729455e-55	0.904152629245903
"mRNA:Solyc01g090770.4.1"	107.524130463046	-0.135713488856963	0.109683908392857	-1.23731448710667	0.215970351561762	0.340567400578957	0.902439191941852
"mRNA:Solyc01g090780.3.1"	343.494457766548	0.0394861587891368	0.0760541442133808	0.519184841240903	0.603631848911685	0.602870327276921	1.26441240618264
"mRNA:Solyc01g090800.3.1"	25.0331777745033	-0.893300103665492	0.194471739722835	-4.59347000720331	4.35935699577844e-06	2.39446239535908e-05	0.74889884084957
"mRNA:Solyc01g090810.4.1"	28.8046211487288	3.81314214354895	0.289568131268647	13.1683763915695	1.33436391585606e-39	5.18375493794489e-38	1.25566992947951
"mRNA:Solyc01g090820.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090830.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090840.4.1"	16.1850727464394	1.64467391396156	0.468449425218448	3.51088895710484	0.000446610914019429	0.00118796421940962	1.11115148452908
"mRNA:Solyc01g090850.3.1"	106.59367097206	-0.344332291567568	0.13935696361168	-2.4708653420941	0.0134786561913827	0.0307867479557221	0.902439191941852
"mRNA:Solyc01g090860.3.1"	112.935668544979	-0.466990270938709	0.279916693460846	-1.6683187600029	0.095252465767135	0.168248616878916	0.910720575504624
"mRNA:Solyc01g090870.1.1"	1.48026110640193	0.916332205206708	1.26427818104996	0.724786853828096	0.468582801933799	0.238502828266	2.98864854897858
"mRNA:Solyc01g090880.3.1"	27.3661787421629	0.981666896230777	0.382041282671398	2.56953094012914	0.0101836297558083	0.0283497740109632	0.74889884084957
"mRNA:Solyc01g090890.3.1"	208.224282719055	-1.49837901393476	0.225981335462754	-6.63054322989305	3.34453702101966e-11	2.27646725081752e-10	1.1888531959273
"mRNA:Solyc01g090900.3.1"	32.9438221833641	-0.21863953349786	0.25852992882381	-0.845702988789605	0.397718455412135	0.424633016003333	1.26614533555783
"mRNA:Solyc01g090910.3.1"	242.851593991926	0.018895266921039	0.0911599677002757	0.207275928214067	0.83579437241862	0.816264926934132	1.21327884656183
"mRNA:Solyc01g090920.3.1"	15.0091191215735	-0.208478030532784	0.889813117923184	-0.234294175185201	0.814756607623642	0.996424171102239	0.924934848314875
"mRNA:Solyc01g090940.3.1"	56.3590920924341	-0.457550657837086	0.195957348657674	-2.33495023774995	0.0195460204758709	0.0627505669740522	0.579730355827101
"mRNA:Solyc01g090950.4.1"	209.366451228844	-0.219152754075632	0.127153279721371	-1.72353205954151	0.0847923527567606	0.114772058601921	1.255695346117
"mRNA:Solyc01g090960.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g090965.1.1"	0.779109057541008	-3.01553976234287	1.20004562928522	-2.51285425216623	0.0119758800168848	1	0
"mRNA:Solyc01g090980.1.1"	5.0462538433032	-4.15340945369481	0.961570522133385	-4.31940180994719	1.56452699208566e-05	7.71406005164789e-05	0.761795363575586
"mRNA:Solyc01g090990.3.1"	73.3820169423572	-0.105673953797605	0.151368039211195	-0.698125934300859	0.48509844053987	0.954656504519359	0.579730355827101
"mRNA:Solyc01g091000.4.1"	2.67835594032717	-1.21033411728156	0.764264129185171	-1.58365945889934	0.113271235237574	0.228227064282418	0.761795363575586
"mRNA:Solyc01g091010.3.1"	0.726181301414646	-2.89816410425088	2.69023605694841	-1.07728988940038	0.28135077778427	1	0
"mRNA:Solyc01g091020.3.1"	110.945345311024	-0.124006274372535	0.166467503570935	-0.744927819018401	0.456315356631677	0.635195204540657	0.897442599014169
"mRNA:Solyc01g091030.3.1"	7.78884161021466	-3.54510906089135	0.622156916447099	-5.69809475258447	1.21153715028108e-08	6.77568652628723e-08	1.07050166413039
"mRNA:Solyc01g091040.3.1"	54.1558125522852	-0.129358498836522	0.133681732648454	-0.967660250011114	0.333214076305142	0.614141670726416	0.682974312637474
"mRNA:Solyc01g091050.5.1"	6.59011620227625	-4.55376469431718	0.813829181951517	-5.59547973371698	2.20012548529622e-08	1.24976858849538e-07	1.01002826958632
"mRNA:Solyc01g091060.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091070.3.1"	96.5892337900468	0.138627947584036	0.0980317870556692	1.41411221551346	0.157328957052208	0.215449699281071	1.13199514145985
"mRNA:Solyc01g091090.5.1"	42.8440624634368	1.44356446451339	0.300323817011917	4.80669325155822	1.53447152868135e-06	7.97411326734846e-06	0.857932268216536
"mRNA:Solyc01g091080.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091100.2.1"	6.62981025730918	-6.10442481324707	0.78091212277025	-7.81704449867151	5.40779910874515e-15	5.90805414831528e-14	1.07050166413039
"mRNA:Solyc01g091120.3.1"	247.571909512333	0.36866726974086	0.131076165292918	2.81261867035089	0.00491398875163975	0.00982927520347568	1.1888531959273
"mRNA:Solyc01g091130.4.1"	18.8257056126985	0.376041112766713	0.943695410445217	0.398477208434557	0.69027845533375	1	0.777539037875226
"mRNA:Solyc01g091140.4.1"	12.9500815650323	0.803858165740863	0.400052917100195	2.00937958799969	0.0444968932616019	0.0853763450707449	0.924934848314875
"mRNA:Solyc01g150147.1.1"	1.53116300579035	0.203454791587562	1.1467467213746	0.177419117748757	0.85917919173072	0.432980075909497	2.67266385097002
"mRNA:Solyc01g091160.4.1"	42.5900317254518	-0.448827350806355	0.389592969946718	-1.15204170872934	0.24930393456003	0.399099089384939	0.857932268216536
"mRNA:Solyc01g091170.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091180.4.1"	9.33458845464181	1.76245112628535	0.584120986216384	3.01727068171535	0.00255061943159084	0.00599343908488174	1.07050166413039
"mRNA:Solyc01g091190.3.1"	540.998477958593	0.107828436540756	0.121929485383353	0.884350788504821	0.376506879513374	0.498159075497816	0.987844675246306
"mRNA:Solyc01g091210.3.1"	28.2059446180832	-0.0503892989424179	0.294638906459891	-0.17102051982153	0.864207630806687	0.816264926934132	1.25473671749441
"mRNA:Solyc01g091220.3.1"	276.772224138251	0.126270374853182	0.146300117029888	0.863091413846139	0.388087208349205	0.422876356003474	1.2424214034663
"mRNA:Solyc01g091230.3.1"	33.5916056042252	-0.39357213165848	0.193762944095911	-2.03120433318594	0.042234271013917	0.0599196989968455	1.31965631267434
"mRNA:Solyc01g091240.4.1"	5.36173115708131	-0.697510216484427	0.849360732701301	-0.821217875549851	0.411522176277041	0.670341812773045	0.757971690678946
"mRNA:Solyc01g091250.3.1"	4.33291934616222	-1.10636868458376	0.939440837475897	-1.17768851475136	0.238920807336502	0.424125352729275	0.761795363575586
"mRNA:Solyc01g091260.3.1"	14.1471592276087	2.8637379057218	0.403078360433432	7.10466794258668	1.20612174159349e-12	1.01023907717891e-11	1.11115148452908
"mRNA:Solyc01g091270.3.1"	41.6638187870159	1.27913011314573	0.213685711180665	5.98603484565356	2.15018322005286e-09	1.61386736439898e-08	0.86211146140455
"mRNA:Solyc01g091280.3.1"	56.8132851659972	-0.46193289220513	0.349520738041958	-1.32161798121883	0.186295392679486	0.436937519365742	0.572567162851481
"mRNA:Solyc01g091290.4.1"	1.3853527840561	4.03253805780777	2.46924515873252	1.63310558433076	0.102446792325312	0.0700349232467025	2.67948368942409
"mRNA:Solyc01g091300.3.1"	3.18385809723802	-2.71848065226895	0.763685092393928	-3.55968799095883	0.000371295664508336	0.00142436695932346	0.757971690678946
"mRNA:Solyc01g091310.3.1"	84.6724915351096	-1.07557689249036	0.241440680935692	-4.45482877335341	8.39601755571992e-06	3.67241655780341e-05	0.910720575504624
"mRNA:Solyc01g091320.3.1"	133.303377798931	0.590478188334673	0.146601447561063	4.02777870313133	5.63063029350222e-05	0.000215259352980841	0.902439191941852
"mRNA:Solyc01g091330.4.1"	35.2576501652448	0.950082783155326	0.187194557710556	5.07537609412963	3.86730300401921e-07	1.53179743303618e-06	1.25473671749441
"mRNA:Solyc01g091340.3.1"	103.392587105624	0.907861333453794	0.152488826581463	5.95362528394036	2.62266913432184e-09	1.48632758258638e-08	1.14666323484696
"mRNA:Solyc01g091350.4.1"	50.244301047231	0.973007244759055	0.176559607388608	5.51092777759449	3.56947174720161e-08	2.29341044077391e-07	0.86211146140455
"mRNA:Solyc01g091360.5.1"	12.6976708618633	1.6189965004281	0.985641110863688	1.64258215549615	0.100469415300581	0.161112286319032	1.01002826958632
"mRNA:Solyc01g091370.4.1"	148.492381561261	1.70794869973113	0.200739615276863	8.50827923215605	1.76533639537316e-17	2.24842324443288e-16	1.13370977888716
"mRNA:Solyc01g091380.5.1"	24.4246704589717	1.13462890870588	0.354087624071097	3.20437324428504	0.00135356877136839	0.00492764765460113	0.706283730255607
"mRNA:Solyc01g091390.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091400.3.1"	0.792068504168485	-0.844763517924443	1.40715173251193	-0.600335769346241	0.548282484829565	1	0
"mRNA:Solyc01g091410.3.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091420.2.1"	24.8782307697322	3.88985537158953	0.53829054993967	7.22631183479906	4.96287452251964e-13	6.67540620635191e-12	0.706283730255607
"mRNA:Solyc01g091430.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091440.4.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091450.3.1"	17.5802852479488	2.69681225529008	0.625798714618627	4.30939244887003	1.63703645728451e-05	6.71082241830932e-05	0.924934848314875
"mRNA:Solyc01g091460.3.1"	583.40179321243	-0.106257014318858	0.149961751480472	-0.708560771462412	0.478597087246722	0.633470870513299	0.944515530727089
"mRNA:Solyc01g091470.3.1"	266.299811326186	-1.43353558942319	0.121635630991786	-11.785490630784	4.63711968726939e-32	1.33584524901262e-30	1.21327884656183
"mRNA:Solyc01g091480.5.1"	87.518918609321	0.567327375724328	0.301930770851615	1.8789982025487	0.06024473865283	0.0935918851443061	1.12596651953837
"mRNA:Solyc01g091490.3.1"	13.9307243684696	2.27359004321883	0.534494557376141	4.25371972799872	2.10248430087077e-05	7.80829696623877e-05	1.01002826958632
"mRNA:Solyc01g091500.3.1"	89.2612434886727	0.463578910770258	0.122109076389276	3.79643286541943	0.000146793091820002	0.000518217460647979	0.904152629245903
"mRNA:Solyc01g091520.3.1"	109.395446496859	1.32707319383935	0.222994245123944	5.9511544484107	2.66257674493053e-09	1.88959291218537e-08	0.904152629245903
"mRNA:Solyc01g091530.5.1"	695.67903462932	1.03755232546601	0.125952844918161	8.23762516948441	1.75662505998377e-16	2.46790983702224e-15	0.942904201035046
"mRNA:Solyc01g091540.3.1"	0.546075814129924	-2.48049645465389	2.7199555151293	-0.911962140871988	0.361788647557606	1	0
"mRNA:Solyc01g091550.3.1"	33.3998212415205	1.308604828425	0.435422371525798	3.00536884184295	0.00265258969040739	0.00537683241284637	1.25566992947951
"mRNA:Solyc01g091560.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc01g091570.3.1"	104.675480256457	-0.73087076279638	0.205046731572209	-3.56441069405194	0.000364674585464887	0.00120006018424777	0.897442599014169
"mRNA:Solyc01g091580.3.1"	20.7736242856232	0.171059407937708	0.284437515564549	0.601395380627589	0.547576674672493	0.830426609677343	0.777391761844012
"mRNA:Solyc01g091590.4.1"	351.871436345923	-2.23329712493012	0.242711212744925	-9.20145839029355	3.53124055389687e-20	5.17873901954319e-19	1.1888531959273
"mRNA:Solyc01g091600.4.1"	79.7914289269597	0.0464303106923465	0.182970778023676	0.253758065598532	0.799682471981074	0.832155199016354	1.13199514145985
"mRNA:Solyc01g091610.1.1"	3.47502815049615	-2.09564649269854	0.815615316719242	-2.56940551475681	0.010187316840554	0.0280596770858232	0.757971690678946
"mRNA:Solyc01g091620.3.1"	338.604499789933	0.332995405740495	0.0892177191084094	3.73239093162501	0.000189670831885468	0.0004846812671712	1.255695346117
"mRNA:Solyc01g091630.3.1"	25.9188180081168	-2.81075018929458	0.706103872201265	-3.98064689906334	6.87279765705059e-05	0.000296386843384257	0.777539037875226
"mRNA:Solyc01g091640.3.1"	135.78705244488	0.699635091183271	0.160750072360744	4.35231587089552	1.34706993195066e-05	4.60530213488804e-05	1.14666323484696
"mRNA:Solyc01g091650.3.1"	264.466211862124	-0.0763478845497993	0.0893491496139054	-0.854489213156622	0.392833983640411	0.426938058247044	1.2424214034663
"mRNA:Solyc01g091660.3.1"	21.8593667751235	-4.96163674896313	0.58664310843351	-8.4576749946181	2.72761044440235e-17	4.59353503448291e-16	0.83432238154162
