"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc00g500048.1.1"	1.56892439110853	-0.184562032258353	0.959707085619675	-0.192310794641245	0.847498763315347	1	0
"mRNA:Solyc00g500049.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500050.1.1"	0.562803438235019	-0.0594101631765947	1.27668371648127	-0.0465347543872011	0.962884034084693	1	0
"mRNA:Solyc00g500051.1.1"	0.690894173176644	-1.60079106310219	1.29674129115936	-1.23447219118857	0.217027002907129	1	0
"mRNA:Solyc00g500052.1.1"	0.689692284214695	0.0849509753141891	1.24400392592663	0.0682883498546124	0.945556097949562	1	0
"mRNA:Solyc00g500053.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500054.1.1"	0.735862829653217	1.20282967147579	1.2115577697965	0.992795970164783	0.320809394199267	1	0
"mRNA:Solyc00g500055.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500056.1.1"	0.529271197529811	-0.266966164692764	1.56041758375464	-0.171086360133417	0.864155860782356	1	0
"mRNA:Solyc00g500057.1.1"	0.512779402288391	0.322843340035928	1.68776144188527	0.19128493638017	0.848302362214944	1	0
"mRNA:Solyc00g500058.1.1"	1.08025538900746	0.526056511950657	1.0532138061447	0.499477417483059	0.617443091881784	1	0
"mRNA:Solyc00g500059.1.1"	0.470255031142748	1.19618020689118	1.67380320992509	0.714648054083198	0.474826543414072	1	0
"mRNA:Solyc00g500061.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500062.1.1"	42.0015312248366	0.45150990972516	0.18667356072588	2.41871375876404	0.0155754912312367	0.0711248232519175	1.79152277887854
"mRNA:Solyc00g500063.1.1"	4645.74327920287	0.261632678756805	0.196619937307702	1.33065182676445	0.183303600869991	0.366834250760111	1.875
"mRNA:Solyc00g500064.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500065.1.1"	198.773881820306	-0.23352833273367	0.124140845334965	-1.88115629552504	0.0599506609177453	0.177699198346014	1.87499999985146
"mRNA:Solyc00g500066.1.1"	17.4423454789099	-0.102691342505071	0.276006595592528	-0.372061190366173	0.709847290949613	0.974188916088968	1.25466540042042
"mRNA:Solyc00g500067.1.1"	0.475026366930701	-0.801500335470571	1.78935994458607	-0.447925716620408	0.654206807941883	1	0
"mRNA:Solyc00g500068.1.1"	0.0892542797536939	-1.27634345067826	3.10575296856192	-0.410961033796985	0.681101107376759	1	0
"mRNA:Solyc00g500069.1.1"	0.695918124413238	0.0124716273006576	1.41866704801906	0.00879108830931976	0.992985816711917	1	0
"mRNA:Solyc00g500070.1.1"	0.450589347711259	-0.0528946082269434	2.00863077833008	-0.0263336641047185	0.978991204142662	1	0
"mRNA:Solyc00g500071.1.1"	0.151276789782364	-0.792262080881833	2.95510321599785	-0.268099630697437	0.788622630090971	1	0
"mRNA:Solyc00g500072.1.1"	0.0892542797536939	-1.27634345067826	3.10575296856192	-0.410961033796985	0.681101107376759	1	0
"mRNA:Solyc00g500073.1.1"	0.953430035977481	-0.628627478337587	1.15248696353099	-0.545453005742987	0.585441993271146	1	0
"mRNA:Solyc00g500074.1.1"	0.190616285118752	-0.283250796102534	2.79064262875544	-0.101500203997406	0.919153395629785	1	0
"mRNA:Solyc00g500075.1.1"	0.0672253201167816	-0.213754555920079	3.11207686323008	-0.0686855001705258	0.945239960132044	1	0
"mRNA:Solyc00g500076.1.1"	0.186543964957768	0.73815466338577	2.81186028451823	0.262514701548282	0.792924652498737	1	0
"mRNA:Solyc00g500077.1.1"	0.207885803228007	0.351743965516032	2.79370792960874	0.125905776258184	0.899806510273099	1	0
"mRNA:Solyc00g500078.1.1"	0.639297711908769	-2.78042943740896	1.4351516555904	-1.93737674104214	0.0526993076595452	1	0
"mRNA:Solyc00g500079.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500080.1.1"	0.387065136842549	-0.741348804780084	1.78212392231826	-0.415991725096034	0.677416058368932	1	0
"mRNA:Solyc00g500081.1.1"	0.0971736274149983	-0.572099669593615	3.10869254576336	-0.184032245444566	0.853988158715189	1	0
