	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79
MI_I_336hpi_root_107	0.5800772	1.4713578	0.8055133	-0.22459155	0.8893869	1.8399119	-0.7433114	0.3779267	1.6813538	-0.06147784	-1.2603188	-1.2151406	0.836567	1.132842	1.361157	-1.3655434	1.8155317	2.8128297	-0.32293293	-0.16163263	-1.3071864	0.08045313	-1.3703797	0.68094313	0.78688943	-0.9895428	0.18105114	0.7669133	-0.15409759	-0.2520443	0.5262219	0.042587966	0.47128332	-0.15323973	0.7668338	-1.7308191	0.7361305	-1.3181305	0.8566784	0.46050608	1.6981136	-0.8897746	0.05468744	0.15522677	0.05682841	-0.02146542	2.448326	0.58380735	0.2831175	1.2520889	-1.3913015	2.200414	-0.7352648	0.3308257	-0.009850234	-0.9272431	-0.43078142	-0.36357978	-0.05065787	-1.1714239	0.15304852	0.25485778	0.46225914	-0.76429725	1.8928797	-1.2056224	2.132601	-0.5886493	0.4085099	-0.3282776	-0.36227003	-1.7851169	-0.7036098	-0.7233461	-0.21491355	-0.0994682	0.31125492	0.82166916	-1.8148621	-0.21405882
MI_I_336hpi_root_108	1.2308252	2.1013038	2.252821	-0.25830057	3.0681133	0.011866927	0.35579422	-0.15786386	-0.022910833	-0.040886372	-1.0882254	-0.938177	0.23579243	-0.33307725	0.9928849	-0.38993317	-0.13909757	0.08006361	0.6622019	0.53596133	0.2884495	0.6954701	1.771703	0.13784558	-0.14589158	0.3136242	0.8166975	0.7552765	-0.3904066	-0.89854425	-0.4336971	-2.0356426	0.9947989	-1.1766819	-0.34455097	-1.8779078	-1.0427914	-0.5598696	0.047759935	0.17580715	2.8060074	-2.1573625	-0.57706165	2.642801	-0.41410547	-1.0999962	-0.7595297	1.0781229	1.9387605	0.50948656	0.9742491	0.6207032	-1.6609092	0.5249897	0.92206776	0.60827184	0.47222686	1.1488132	-0.017986268	-0.29895222	-0.28730756	-2.7224262	-0.7962376	-0.9875869	0.75439525	0.21573727	-0.21415514	1.9819074	0.0027389228	0.9215521	-0.37986934	-1.0474217	-0.9906175	-1.8181636	-1.7222733	-0.05272883	-0.2899118	2.1139987	-1.3187482	0.41136795
MI_I_336hpi_root_109	-0.14909717	0.7402339	1.0630915	0.43651742	0.6837803	0.6994578	2.0060337	1.1324519	2.1811175	0.6592469	-1.0239297	-0.17020833	1.6629775	-0.9487207	-0.39193454	-0.2220202	1.6915529	0.8889607	1.1455094	-1.3896261	-0.17878424	0.1063319	-0.54738724	0.50807494	0.7348126	0.84076375	0.25423306	-0.98787457	-0.59365577	0.42657328	-2.6579893	0.2705791	2.026942	-0.5373827	0.112171575	-1.5986243	0.21805759	-1.1145208	-0.47008732	-1.6789501	1.1866906	1.6622854	2.8327127	1.2001946	-0.36904812	-1.946311	0.30577493	-0.098656416	2.1336458	-0.54205585	2.184352	1.294473	-0.9690628	0.63141	0.6591587	0.5929596	-0.114229836	-0.86505014	1.2194661	-1.5591056	0.028979369	-0.65293425	-0.37196827	-1.1383885	3.2146392	0.7621472	1.3313978	0.08792022	-0.7174213	0.2851209	-0.6463825	0.71255165	-0.36807978	0.6804232	0.2683974	0.6643412	1.0788851	2.327057	-1.1228809	-1.7221929
MI_I_336hpi_root_110	0.72360075	-0.63598746	1.7797427	-0.7242709	-0.33910325	3.2529182	0.5939977	-0.32542837	-0.8531445	0.97673523	-0.85523844	-0.7293202	0.26786852	1.1550076	1.7202632	0.66619235	-0.3113042	-0.54682225	-1.1979275	1.4316673	-0.6867683	0.12769946	2.3886273	2.5353878	0.22679004	-0.74124	-0.48156133	0.2529251	1.9933984	0.8340555	0.5939964	-0.057860844	0.35278732	-0.7876006	0.022464335	-2.6338677	-0.672721	-1.2056897	-0.67516184	-2.8250513	2.2910504	-1.807601	1.4493295	0.1306932	0.23059079	-1.6750926	1.6035154	-0.93088055	-0.652805	-2.6652768	3.1284788	2.258266	-0.14109503	1.1173887	0.31152138	1.6730174	-0.2709711	-1.2340329	0.14834616	1.0096037	-0.40597272	-0.56749165	0.33056915	-1.0129815	2.3883622	1.0679562	-3.4119508	-1.2907952	1.0662515	0.5843304	0.47908276	0.6406811	-1.265943	-0.22342157	-2.124381	1.4018244	-0.30004054	2.7814178	-0.009055018	0.26554754
MI_I_336hpi_root_111	0.6926471	-0.8838577	2.81234	-0.99088955	1.1077511	-0.007977724	4.2000537	0.31086132	2.016109	0.13378999	-2.1958725	-1.577242	2.7085252	0.18204772	-0.4279216	0.9295761	-2.4452097	1.069869	-0.47144502	-0.88316613	-2.5232706	-0.75915325	2.1099613	2.1476252	-0.5639714	-0.41909224	-0.8993087	-3.1859632	-0.81557685	0.09789443	-1.2053514	0.88605565	-0.15295708	2.4763575	0.8902415	-0.8395276	0.38610333	-1.7247926	-1.7850944	1.7049127	-0.5368831	-0.72566223	3.67727	-0.7333571	0.5265059	-0.12678432	1.0918652	0.8215957	0.93643403	0.12604581	4.031462	-0.26721346	0.33912748	1.1711332	-0.34372377	-1.0403919	0.95025927	0.071009085	-0.33771586	0.85334337	1.570436	-0.6740574	-0.6225607	-0.863079	3.5396729	-0.06998426	3.1066175	-0.79115933	-0.62942326	2.184691	-1.8239722	-0.8409958	-2.6809611	-0.70390475	-1.9088094	1.4768534	-0.00053960085	3.3282127	-1.5638223	0.96267235
MI_C_168hpi_root_112	0.015330434	0.8741557	4.484779	-1.6686236	1.2801468	2.4173388	0.5654985	1.3111328	-0.247967	1.1715906	-1.6951699	-1.2790186	2.075056	-0.21001083	1.7280438	-1.6244833	0.11203241	-0.7975761	-1.4790993	0.3800021	-1.6162422	0.7247938	3.169848	-0.77815115	-0.4904155	0.0894942	-0.6783894	-1.358423	-3.0892491	-1.7398322	-1.5212489	0.76532966	-0.10645123	-0.6370048	0.10387793	-1.0759835	-0.614124	-3.6188989	0.45517385	1.4184507	0.92123866	0.6917057	2.865476	2.8098826	1.1984731	-2.02279	3.4185104	-0.04175639	0.019969344	-1.8403687	6.700702	1.2726023	-0.9852511	1.4250485	-0.49695575	-1.1548626	1.6955781	1.0491254	1.0668604	-1.1121919	2.050311	1.4879125	-2.7468388	-2.343016	3.7134876	-0.8457283	5.836376	-1.3013813	1.6192899	0.8905846	-2.7413995	1.2176957	-1.3182545	-1.3878121	0.7615552	0.4463886	1.9127643	5.133274	-2.0808346	1.1363711
MI_I_336hpi_root_113	2.2187092	-0.6322763	2.568856	-0.63153195	-0.75911945	-0.24216342	-0.8692963	1.4336452	1.7929658	0.48560798	-0.15876162	0.35483527	1.6640824	0.6178152	1.085381	-0.3913681	0.25036478	1.0461802	1.4844489	-0.95662934	-0.3266496	-1.3466692	0.27609247	2.2576454	2.2670581	1.4727647	-1.2134352	-1.2638432	-0.4966696	-0.21057591	-0.59864086	0.020208485	-0.3756159	2.3802557	0.6676144	-3.2240593	-0.89929444	-1.1077554	-0.45197016	0.8461209	0.96773773	-2.8336828	-1.9964812	0.56189495	-0.68879294	-0.43210387	1.5440098	2.2436628	-1.4139326	-1.5766709	1.486511	-0.7176628	1.1673218	0.40780008	0.23959054	-2.0767374	0.049127482	0.7561053	1.2931907	0.72803366	1.6817323	1.732554	-0.6130402	-1.7918587	3.2593591	0.33402875	0.45752054	-0.70009553	-0.4039408	2.3805037	0.2706914	0.21300346	0.3013714	-1.2359571	-1.6615784	1.1816211	-0.51599014	0.85756135	-0.7605605	-1.5280993
MI_I_336hpi_root_114	1.2545564	-0.19359404	2.1789188	-0.40849984	-0.9635123	0.46829277	0.7029873	0.08623043	-0.5342274	-0.7034601	-2.1596503	-1.2300518	0.37455368	1.0260477	-1.4414923	-0.86421984	-1.7151885	-1.7022482	-0.1284586	0.7484118	-0.7574119	1.5267833	1.0539212	0.7899514	1.0008523	0.71428746	-0.4131749	0.0011236221	3.9087079	-0.7199557	0.96051896	-0.48372608	-0.9403862	-0.7783265	-0.2281149	-1.0076947	0.20267606	-1.7209377	0.7233958	1.5560097	1.9922485	1.5806589	0.6562583	0.74486095	0.43714935	-1.397634	0.72238165	-1.3848469	0.76556504	1.1805052	1.4545584	0.8729563	-2.7717018	0.90069115	-1.1469598	1.467575	-0.52112395	1.0479294	0.8544633	0.11056787	0.27265584	0.6292764	-2.0858912	-0.78277427	5.597678	1.7110726	2.834322	0.032123744	0.17743218	-0.6776773	-0.9109502	-0.69274867	-0.81254077	-0.06284958	-1.9393969	0.34101194	-0.38817406	0.8980684	-2.6321163	-1.3413424
MI_C_336hpi_root_115	0.85639757	-0.15430617	3.9638364	-0.46074307	0.31671977	3.0041218	-1.767828	0.60033023	-0.3994429	1.5144956	-0.7834641	-2.0555985	2.5212834	0.095195174	1.9756868	-0.91966313	-3.2732956	2.265927	-0.63299406	0.5168405	-0.038897634	1.300018	0.5204735	0.32942712	-0.33055645	-0.53436905	-3.0017352	-1.8257465	-0.058951527	-1.0743123	-1.509855	-0.012180865	-2.1882367	0.031206429	-0.34532207	-2.385457	-0.22200295	-3.1710923	-0.569983	-1.1742551	1.1678046	-0.5621465	2.7223294	0.8031429	-0.6950727	-1.5435389	3.5484304	1.7287565	0.29006296	0.6265937	3.3110237	0.25531942	-0.37750846	0.89478064	-0.8841544	0.41190222	0.2040908	1.0848446	1.3765346	-1.9243039	1.4372404	2.0257955	-3.7404888	-3.9081092	6.169287	0.3703027	-0.65005803	-0.12389305	1.6629686	0.93734956	-2.186945	-0.3925565	-1.1860468	-1.563029	-4.427169	1.3217486	1.271456	4.492998	-2.2914734	1.6805909
MI_C_336hpi_root_116	1.8694376	1.2201499	4.1753683	-1.796647	1.8670008	3.8198335	1.5536966	1.6599877	0.46690315	0.026395023	-2.2426982	-2.5447834	2.669207	-0.42376462	0.31652135	-1.5551194	-0.531217	1.4370358	-0.1354118	-1.0493383	-3.7174454	3.316975	4.226595	1.7533171	0.15649375	-0.741421	-0.53292155	-1.5205984	2.1479623	-1.2696995	-2.4399214	-1.2744904	-2.6561878	1.015441	0.69639874	-3.7025008	-0.6968682	-1.7784445	1.3488374	0.29057986	1.2430949	-0.91142327	4.7332172	2.7159362	-1.0175599	0.22554457	2.6697013	0.9478754	-0.35082328	-1.9822717	5.9729366	2.4445386	1.4103985	1.3363287	0.19838457	0.37777898	0.8483783	-0.87439144	0.95167196	-0.9178184	1.8273429	0.87466097	-2.588091	-2.886769	6.5693226	-1.416877	2.726471	1.60601	2.1676536	1.1540275	-1.0914686	1.7953393	-3.9432585	-2.0419238	-5.0819216	1.717001	0.77887017	3.309349	-2.2194943	2.6339934
MI_C_336hpi_root_117	0.4654227	0.09342992	4.1979976	-1.3341737	2.4748464	4.0478816	1.583956	1.735675	2.620133	-0.5097723	-1.6560984	-2.0894852	2.9818137	-0.87551737	0.38539475	-0.4833053	-1.6526322	1.8234584	-1.0792594	1.972317	0.18534589	1.329494	3.294083	0.40578437	0.06293321	-0.3614427	-1.0765108	-1.0263969	-0.9463014	-1.1859298	-0.42344105	0.41796613	-0.5910188	0.3139705	0.7192949	-3.0678108	-0.09245512	-2.7597785	-0.98929405	-1.1718628	0.30483043	-0.066565216	2.7004375	2.2738369	-1.5334156	-0.7887155	-0.4247756	0.57862544	3.052186	-0.70764107	3.7327178	0.769047	0.4803468	0.7993396	-0.5994352	1.6083238	0.32673153	-1.6803399	1.0074856	-1.141776	2.328006	1.4639791	-1.9251015	-2.7131486	6.563148	-0.5613426	3.5958436	-1.3614371	-0.06272954	2.8550582	-3.3186965	0.9338175	-3.0751252	-1.5641043	-4.925459	1.4799778	1.1406301	3.849577	-0.90036595	1.9574827
MI_C_336hpi_root_118	1.1690212	1.2755866	3.7323895	-0.781758	-1.2682412	3.5671194	0.84061956	0.233639	-0.34635198	0.65231764	-1.8359022	-3.2425647	2.2465587	-0.4807409	-0.92424995	1.7654803	-1.9925787	2.38577	-0.48208374	0.36922127	0.24350286	-0.67598104	2.7902453	0.89240736	-0.68744755	-0.27121094	-1.4562826	-1.2911738	-1.1564724	-0.536786	-0.6085957	-0.17877299	0.6236589	-0.46606088	0.9750494	-2.655275	-1.9796364	-3.8443005	1.092993	-0.18571669	2.443347	0.2666344	2.5989132	1.6638817	0.17985964	-1.6105527	1.8686067	0.34531653	-0.65882707	-2.4117422	3.590979	0.94219804	-1.8967783	0.6482259	1.5032023	0.87794924	1.7441142	0.76548576	1.3676933	0.07372391	0.8409158	1.1581025	-0.93616056	-1.7983494	5.945536	-1.4566343	1.1979139	1.1134472	0.28039366	0.9666953	-0.92958415	1.1882558	-2.3822265	-2.1539338	-6.118167	1.1079062	0.44891176	4.0974717	-0.22208714	0.97081065
MI_C_336hpi_root_119	-0.38681865	0.27304554	1.8021715	-0.17129266	-0.6981145	0.9974526	-0.5238885	-2.3513455	0.11351138	0.18790862	-1.5074487	-0.036635995	2.75385	-0.3202524	-0.45639902	-0.23897587	-1.4543417	-0.6780595	-1.0145149	-1.0398233	-0.2283138	-0.8185904	2.4913578	0.17947185	-0.33168483	0.19677936	-1.9356163	0.2671163	3.3718297	0.5193111	-1.056267	-0.9840939	-0.18702503	0.38242078	-0.0042130053	-3.293658	0.83095676	1.1816758	-0.69467324	0.8199016	1.1966339	0.011170328	0.19500959	1.7236701	-0.82190716	-2.04758	2.318687	1.7652609	-0.08796072	-1.5914541	2.4221456	1.5828797	0.393476	1.3054717	-0.7744083	-0.8299316	0.078872606	0.45261312	0.976714	-1.4073126	1.4015651	-0.40540987	-3.071211	-3.201163	0.035622835	0.7843393	2.0515127	-0.4159396	-0.32178265	2.293663	-2.5737476	1.6211295	-3.0521567	-0.8519032	-2.2264209	1.1532972	-0.28059483	1.4002335	-1.186805	0.98967505
MI_C_336hpi_root_120	-0.10382807	1.0387304	3.5275733	-0.27714193	-0.6349463	3.3574905	-0.930696	1.5289574	1.9829895	1.1194563	-2.2504554	-0.39831364	2.2004256	-1.3493515	0.24726045	0.7893855	-2.1956415	-0.06925148	-0.69498664	0.22007346	-1.8085169	-0.88594383	2.6674893	0.5099547	-0.6744966	1.0396516	-0.4966854	-1.6304095	0.28669864	-0.27921045	-2.499898	0.3219197	0.5872987	0.6379591	-0.5805936	-2.7948124	0.7772496	-1.1273715	1.0475223	-0.74334085	-1.847755	-0.12289283	0.46186924	2.8515687	-0.36712202	-2.103723	1.6168375	0.7597737	1.404618	-0.9749667	-0.54099655	1.3938928	0.10050802	0.83063513	0.41374356	0.33582908	-1.4766455	0.5979192	1.1718109	-0.88667715	1.7912846	0.48302203	-3.1422958	-2.63858	2.134542	-1.8671478	3.3057735	1.8148826	2.2110372	0.08332062	-3.6372437	0.7536666	-1.935968	-1.6280214	-2.67392	1.1250315	2.2572567	2.233214	-1.121561	1.308717
MI_C_336hpi_root_121	0.06335586	0.8491856	2.920674	-1.1700233	1.508472	2.4141889	2.323132	0.15986031	0.38568258	-0.13828857	-1.3113463	-1.5449501	2.373365	-0.4574262	0.92065215	-1.1799629	-2.6345067	0.08727217	-0.38524508	-1.7221822	-1.0536538	-0.40931028	3.53775	1.5391959	0.43971655	-0.3512832	-1.5523608	-0.14560273	0.43104997	-0.78542936	-0.35972315	1.3544512	-1.5568854	0.9240118	-0.98528266	-1.2193193	-0.5684898	-4.849596	1.3518462	1.5143007	2.4245806	-1.016748	2.6163256	2.6145608	-0.5748326	-0.75789195	2.592526	-0.21872044	1.4243546	-0.45254508	1.4702948	1.1975281	-1.2154374	0.8285398	-1.1567626	1.1327932	-0.44022512	1.764365	1.1252803	0.066278666	1.74276	0.20090538	-1.3328137	-0.86139417	0.52147484	-0.28394908	2.2306268	1.4819939	0.4111076	-0.028687477	0.61801577	-0.30617362	-2.1011384	-0.48822677	-3.0976894	0.34640777	0.15186477	1.8628684	-1.7506727	1.2774503
MI_C_336hpi_root_122	0.82891935	-0.20999518	3.7869859	-0.64021534	1.2275615	3.5140405	0.1489945	0.96648663	0.105921686	-0.6926481	-1.2776129	-1.4167632	2.72819	0.7717291	-0.31702423	-0.3089587	-2.332278	-0.17749345	0.38974485	0.17405665	-1.2384672	0.44451302	1.6021854	1.0609325	-0.5231961	0.70438313	0.22467512	0.41372836	-1.3911891	-0.49267927	0.84908533	0.046860576	0.68696064	0.5115876	-1.0497621	-1.5198507	-0.09489395	-1.6023693	0.060325503	-0.051687956	0.3215351	-1.3485053	3.5328834	1.8473699	0.7669645	-2.229108	0.621734	1.8074111	3.006764	-0.14384574	1.286799	0.08477354	-0.41757387	-0.13594836	-0.14407364	0.2830119	-0.4135759	1.282377	0.9031637	-1.3699212	-0.014475048	0.86570007	-2.3194199	-0.64166224	1.5912042	-1.7761252	0.093505025	-1.0266728	-0.08230239	2.8610559	-1.8783159	-0.21145403	-0.82529116	-0.26958376	-2.1802204	0.6148106	0.53408486	2.4890966	0.3688357	0.87515014
MI_C_168hpi_root_123	1.2935846	3.2941132	4.332083	-1.8331974	-1.9086412	3.2548254	-0.30013102	1.5132822	2.1799736	1.3707824	-1.4626739	-2.8453765	2.6850188	-0.25410265	-0.43421656	-1.547399	-2.9313812	2.280925	-0.9826914	0.5855397	-1.0951598	-1.3899077	4.4808664	1.3184493	-1.2928137	0.09723225	-1.3218265	-0.36345026	4.0899487	-0.93313	-3.8605375	1.7655344	0.77643836	-0.4409694	0.78514796	-2.6511712	-1.5631403	-4.028867	-1.9746003	0.22331497	4.4641743	-0.08761394	4.9858546	2.524232	-1.0716307	-2.3551424	0.106954336	2.0899353	-0.20241886	-0.9632535	3.9080396	0.79862505	0.89822626	1.3593533	0.3192823	-0.55885965	-0.33645338	0.897797	1.1368037	-0.3912308	2.0049047	1.9456197	-2.838903	-3.2020748	8.421059	-1.7002709	2.686511	-0.008374684	0.11682662	0.17031944	-2.2696786	1.5790297	-2.869482	-2.4391506	-2.2678406	0.712314	0.65698993	3.544666	-1.9385592	3.0518293
MI_C_168hpi_root_134	2.0695443	1.380877	5.042675	-2.3607984	1.0113156	3.0673332	0.20796052	2.5020156	1.6232126	0.68745816	-1.5923678	-2.0093968	2.8747962	0.009807408	-1.8111444	-0.6750989	0.8779085	1.1754245	-1.9304188	2.1730046	-1.3922697	1.9549046	4.4290323	1.044129	-0.26267034	-0.3220604	-1.930152	-1.6914742	1.732574	-1.6273597	-1.1883376	1.4561857	0.11804489	1.782934	-0.8380269	-2.3036613	-0.21614395	-5.505753	0.24715286	0.61758786	2.8030775	0.32012716	3.6061225	3.430912	-0.8422934	0.002730012	5.1630406	1.4800688	-2.0226936	0.36131203	5.5815735	0.8224074	-0.4815235	0.9195436	0.36429656	0.17799535	-0.80709773	1.7997032	1.15028	1.5604768	3.5793135	1.6022092	-3.3860457	-3.5200355	7.820672	-2.9979477	3.4480543	-0.53000593	-0.31682998	2.0466897	-4.7147627	2.427474	-2.962368	-2.2156205	-5.7777567	1.354667	0.71769494	5.9418654	-1.9315255	1.6362246
MI_C_168hpi_root_145	1.5223069	1.7988197	4.678844	-2.4939408	2.2199042	3.6893737	-0.3543822	1.8725778	-1.105896	0.7346685	-1.6026362	-2.6809807	2.9691472	-1.4349139	0.34438267	-1.0054951	-0.46857548	-0.54862094	0.21422791	-0.21109265	-1.5908393	3.623533	2.9391007	1.0053166	-0.13856605	-0.47520828	-2.0142093	-0.37230986	0.00094257295	-1.696335	-0.9359114	1.5000027	-0.83630717	1.688255	-0.84056437	-1.930786	-0.102599084	-5.1619234	1.1154479	0.78255796	2.3135004	0.4972191	1.668191	3.6720948	-0.47327337	-1.823285	2.6599057	3.1970754	1.7444432	-2.3983343	2.483225	-0.35785863	0.27287304	0.6259588	-0.2960679	-0.4819035	0.04539895	0.036832243	1.156694	0.64132327	3.2575862	1.8030227	-2.7212896	-3.796791	8.549708	-0.80754876	2.2410202	-0.6168298	0.11087488	1.364412	-3.2085354	1.555523	-2.8850384	-1.9392815	-8.690622	1.3147157	0.4554736	3.4462075	-0.6539795	0.9329827
MI_I_168hpi_root_150	-0.67250836	0.8634968	-2.8044977	-1.418354	0.70464694	-2.4983544	-0.12096974	-0.14196068	0.55090976	1.424317	0.42476028	3.3261297	-3.7391682	1.0321631	-1.793401	2.4414907	1.4039772	0.15739763	-1.1211565	-0.378528	-0.3946547	0.037921444	-2.722241	-0.25187254	0.19468546	-0.12161505	-1.7163353	0.6351948	-0.20048028	0.7294573	2.7433176	-0.8108691	1.4874841	-3.9815464	0.08982727	2.2379436	0.88197625	2.0559762	-0.3941215	-0.40321243	-2.4335804	-0.75488436	-1.1429937	-1.7795521	0.6538558	1.3916538	-1.3077981	-4.2803063	-2.507748	0.5630659	-3.9025116	0.8861114	-0.6843847	-0.7399031	-0.48696244	0.15989089	-1.4329178	-1.0147957	0.0183298	1.2401671	2.7259197	-0.6043904	1.4760787	2.1824546	-4.803851	1.0804734	-2.8118813	-0.46224982	0.9595846	-2.5967412	2.4705427	0.03549602	2.5090504	3.2303853	-0.46468115	-0.30710295	-2.3279848	-2.2117062	-0.026607633	0.85889876
MI_I_168hpi_root_151	-1.8259232	-0.8940999	-1.7414564	3.927555	1.5151303	-0.29222417	-0.91456616	-0.87191874	-0.27621943	0.8145377	2.2711613	0.83142334	-1.1665246	0.79471123	-1.4274621	-1.2131964	-0.91607594	-0.20822728	1.415319	1.1771237	0.52646923	2.1666405	-2.6065447	-3.693943	-0.4701308	-0.6759405	2.7760024	1.3104947	0.32535484	1.3405383	2.187259	-1.4757586	-0.87347996	-2.060807	-0.90800226	3.268961	0.60908496	1.7435471	0.715202	0.87968147	-1.1828084	2.1742435	-0.70660543	-1.1393604	0.19648011	0.09572923	-1.9520602	-2.101489	-2.4866323	-0.16352624	-3.3360436	-1.874966	-1.3840684	-2.5617952	-1.5096915	0.7879497	-1.6825682	0.18988818	-1.6464791	-0.2473876	-0.12132728	-1.3230977	2.2522206	2.2406747	-3.8449724	-0.2499154	-2.6330543	0.0710967	-2.5417159	-1.9609777	3.1429186	0.4073019	-0.2929604	2.514039	2.5845203	-0.30911607	-1.5134393	-1.4711732	3.1158447	0.9247328
MI_I_168hpi_root_152	-0.83398044	1.7492703	-1.3994224	-2.607922	-1.5943451	-3.430719	0.3390448	-2.685134	-0.6549423	-1.0938046	1.2812994	-0.5371113	-2.4303725	-0.66429937	-1.0876354	1.6396241	-0.0010113716	1.385597	1.8379648	-0.32799715	0.9638907	-1.8428191	-2.6004272	-0.10985303	0.14485604	-1.793565	0.7630861	0.2048661	-0.5492979	-0.54521644	0.5536314	0.27690357	-0.46451095	-1.5150086	-1.1931612	1.7831758	0.5528717	2.8018675	-0.2793008	0.010193184	-1.6265349	3.382169	-0.82188416	-1.5439309	1.0937302	-0.35915816	-0.50113	-1.6930919	-2.234806	1.3004208	-3.2583776	0.49102342	-1.0704703	-3.3192885	-0.4345085	0.48768032	0.18232125	0.73677284	0.8873358	-2.0151377	-2.8611135	0.5231671	2.8916225	0.36586118	-3.4842434	1.0145786	-1.8949703	-0.005769074	-0.32105643	-1.8220123	2.745525	-0.019100524	-0.026309371	1.7860084	3.9349704	1.0650735	-1.7689924	-3.3221874	0.75005424	-0.10407621
MI_I_168hpi_root_153	0.4873339	1.1045947	-3.8411763	-1.6709905	-2.2654262	-4.3844275	-1.6273301	-0.64893436	-0.68597347	-1.3208237	0.84254223	0.9152218	-2.8614573	0.30970842	-0.72735906	-0.16634881	1.7659658	-2.8818755	0.06348777	-0.92101276	1.2870723	3.1667738	-2.4173064	0.83072424	-0.20890576	-0.84394825	0.815415	0.017023355	0.36127868	2.2839732	2.5489695	-0.723243	0.35088736	0.22471201	-0.1932526	3.8988674	-0.8388996	2.2339842	-0.63332653	0.2688036	-2.1439235	2.0620182	-3.1523	-1.7346698	0.682106	1.333342	-2.2439039	0.29574752	-0.8001782	1.2212735	-3.6929984	-1.5769511	-1.2846277	-3.1747863	0.7793161	0.44459724	-0.66522604	-0.045330487	-2.035192	-0.82919	-1.0741556	0.2686091	2.593367	3.0134726	-3.4530544	-0.76727986	-2.45475	0.80074745	-0.60568035	0.6461544	0.7683986	0.519068	3.4540782	2.4769256	2.922618	-0.9016507	-0.01826322	-4.1410418	-0.42933428	-2.9312027
MI_I_168hpi_root_154	0.28942928	1.7814739	-3.0638742	0.6443341	-1.6466551	-0.39894557	0.7029302	-0.9173162	-1.1575536	-2.4389834	0.18218249	-0.34577596	-2.0277617	0.123120576	-0.44919524	0.8336395	0.20002253	-1.5336668	1.7030623	-0.61339295	0.10944095	-0.48398405	-1.6027577	-0.7652254	1.0007119	-0.19402455	-0.34414983	0.029993504	-0.76362956	2.0364034	1.6945741	0.9295943	1.025916	0.5385904	0.96355003	1.4174099	0.00956881	3.7653058	0.8598245	-0.5023506	-1.8164092	0.50094676	-0.9816067	-2.6869524	1.2282665	0.36180058	-2.6021152	0.4029016	-1.1477429	-0.19544482	-1.7550695	-1.9688007	0.23921227	-0.19341016	0.010283494	-1.0914451	-0.25752646	0.43898302	-1.4556049	0.080561996	-1.3785036	-0.43096602	1.3484901	1.6754779	-2.5269835	0.08545176	-1.1054183	-0.7829056	-0.13947995	-0.24753481	1.0582834	-1.0877295	0.7027955	1.6004673	2.5065658	-0.6299414	-0.117171824	-3.8197951	0.5194166	1.903924
MI_I_168hpi_root_155	1.483469	-1.0660155	-2.3742838	2.8858337	-0.6610485	-2.0086074	-1.5535744	-0.5637511	0.24091876	0.037893116	1.1055725	-1.0029438	-2.8258312	1.6977549	-0.023867592	-0.15632069	-1.4984485	-1.8618121	1.8692732	-1.0775721	0.851732	0.13824615	-1.2535836	-1.5889602	0.12509108	0.9602378	-1.2170641	2.1995575	1.0038967	1.3115802	0.94168746	1.2304962	0.28645638	0.6546821	-0.3458535	1.8669865	0.5377252	1.1259649	0.9300833	-0.54567486	-1.2289407	1.4156404	-1.2160766	-1.7095847	-0.04365836	0.7750374	-2.4334173	-2.3173356	-1.3982251	-0.93717116	-1.8876383	0.73877764	-0.15165938	-1.5754516	0.50433916	0.585592	-1.0604987	0.7910625	0.5895287	-0.28810167	-0.16324633	-2.0524006	0.9224533	0.5939897	-2.3725772	0.24544717	-0.098679245	0.7351295	-0.045449108	-0.3459456	2.6297636	-1.2951075	4.625301	1.826274	2.5677063	-0.46412036	1.9635621	-0.9971503	-0.38487768	0.40975273
MI_C_168hpi_root_156	0.7750595	3.7544427	4.742604	-1.8171711	-1.1199114	3.1170263	-1.6980791	1.7516558	2.4436195	1.8625634	-1.5610508	-2.7804022	3.2367625	-0.4199646	1.1504769	-1.7535517	-0.24664322	1.7816422	-1.5310366	-0.14962041	-1.4323299	-0.9735986	4.5700226	1.9475147	-0.13078013	-0.13988975	-0.3832764	-2.578596	-1.4177597	-1.8366904	-2.2020407	3.222155	-1.3188102	0.1328814	-0.82131636	-3.9054673	-0.22356871	-4.6255126	-0.3751732	0.27121246	1.1331803	0.16035834	3.733564	3.1421485	-0.68230194	-2.9136114	2.6224685	3.3624256	-0.59445965	-2.4406946	7.350706	-0.62118137	-1.9571848	0.7586486	-0.47558886	-0.49372357	0.852247	1.6960753	0.6540892	0.6849892	3.3160503	1.9462514	-3.394916	-3.5836625	6.494696	-2.1300778	2.4353886	-0.5281415	2.9340255	0.73829895	-3.8366957	1.1868157	-2.3798187	-2.305161	-4.6435347	1.5452986	0.30941173	5.068445	-2.0471804	2.3145657
