tf.name	target.name	reg.evidence
Solyc03g093550	Solyc04g078420	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g078390	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g077940	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g077870	motif, motif_CE
Solyc03g093550	Solyc04g077130	motif, motif_CE
Solyc03g093550	Solyc04g076850	motif, motif_CE
Solyc03g093550	Solyc04g076290	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g074710	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g074280	motif, motif_CE
Solyc03g093550	Solyc04g072230	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g071920	motif, motif_CE
Solyc03g093550	Solyc04g071130	FunTFBS, motif
Solyc03g093550	Solyc04g071040	motif, motif_CE
Solyc03g093550	Solyc04g064860	FunTFBS, motif
Solyc03g093550	Solyc04g064750	motif, motif_CE
Solyc03g093550	Solyc04g056280	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc04g054170	motif, motif_CE
Solyc03g093550	Solyc04g050040	motif, motif_CE
Solyc03g093550	Solyc04g026220	motif, motif_CE
Solyc03g093550	Solyc04g016160	FunTFBS, motif
Solyc03g093550	Solyc04g009720	FunTFBS, motif
Solyc03g093550	Solyc04g008790	motif, motif_CE
Solyc03g093550	Solyc04g008450	motif, motif_CE
Solyc03g093550	Solyc04g007700	motif, motif_CE
Solyc03g093550	Solyc03g120170	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g119990	motif, motif_CE
Solyc03g093550	Solyc03g119450	motif, motif_CE
Solyc03g093550	Solyc03g117730	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g117680	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g116990	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g114040	motif, motif_CE
Solyc03g093550	Solyc03g113750	motif, motif_CE
Solyc03g093550	Solyc03g111850	motif, motif_CE
Solyc03g093550	Solyc03g111210	motif, motif_CE
Solyc03g093550	Solyc03g098200	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g096830	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g081220	motif, motif_CE
Solyc03g093550	Solyc03g033990	FunTFBS, motif
Solyc03g093550	Solyc03g031950	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g007180	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g007070	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc03g005310	motif, motif_CE
Solyc03g093550	Solyc02g093170	motif, motif_CE
Solyc03g093550	Solyc02g093130	motif, motif_CE
Solyc03g093550	Solyc02g092080	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g091410	motif, motif_CE
Solyc03g093550	Solyc02g090890	motif, motif_CE
Solyc03g093550	Solyc02g090870	motif, motif_CE
Solyc03g093550	Solyc02g090760	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g090570	motif, motif_CE
Solyc03g093550	Solyc02g090180	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g089600	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g088770	motif, motif_CE
Solyc03g093550	Solyc02g088660	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g087600	FunTFBS, motif
Solyc03g093550	Solyc02g085810	motif, motif_CE
Solyc03g093550	Solyc02g085580	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g085520	motif, motif_CE
Solyc03g093550	Solyc02g083940	motif, motif_CE
Solyc03g093550	Solyc02g082810	FunTFBS, motif
Solyc03g093550	Solyc02g079390	motif, motif_CE
Solyc03g093550	Solyc02g079380	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g078590	FunTFBS, motif, motif_CE
Solyc03g093550	Solyc02g077890	motif, motif_CE
Solyc03g093550	Solyc02g077730	motif, motif_CE
Solyc03g097120	Solyc12g099290	motif, motif_CE
Solyc03g097120	Solyc12g094420	FunTFBS, motif
Solyc03g097120	Solyc12g035420	FunTFBS, motif, motif_CE
Solyc03g097120	Solyc12g013820	motif, motif_CE
Solyc03g097120	Solyc11g072820	FunTFBS, motif, motif_CE
Solyc03g097120	Solyc11g066060	motif, motif_CE
Solyc03g097120	Solyc11g020610	motif, motif_CE
Solyc03g097120	Solyc11g013240	motif, motif_CE
Solyc03g097120	Solyc09g011160	motif, motif_CE
Solyc03g097120	Solyc09g010630	motif, motif_CE
Solyc03g097120	Solyc09g005120	motif, motif_CE
Solyc03g097120	Solyc08g080270	motif, motif_CE
Solyc03g097120	Solyc08g079260	motif, motif_CE
Solyc03g097120	Solyc07g054100	motif, motif_CE
Solyc03g097120	Solyc07g047790	motif, motif_CE
Solyc03g097120	Solyc07g042250	motif, motif_CE
Solyc03g097120	Solyc07g032110	motif, motif_CE
Solyc03g097120	Solyc07g006180	motif, motif_CE
Solyc03g097120	Solyc06g082990	motif, motif_CE
Solyc03g097120	Solyc06g066790	FunTFBS, motif, motif_CE
Solyc03g097120	Solyc06g036290	FunTFBS, motif, motif_CE
Solyc03g097120	Solyc05g053470	FunTFBS, motif, motif_CE
Solyc03g097120	Solyc03g123560	motif, motif_CE
Solyc03g097120	Solyc03g113250	FunTFBS, motif
Solyc03g097120	Solyc03g097830	motif, motif_CE
Solyc03g097120	Solyc03g053000	motif, motif_CE
Solyc03g097120	Solyc02g090510	FunTFBS, motif
Solyc03g097120	Solyc02g086300	FunTFBS, motif
Solyc03g097120	Solyc02g082270	motif, motif_CE
Solyc03g097120	Solyc02g061790	motif, motif_CE
Solyc03g097120	Solyc01g109420	motif, motif_CE
Solyc03g097120	Solyc01g090590	motif, motif_CE
Solyc03g097120	Solyc01g086740	FunTFBS, motif, motif_CE
Solyc03g112930	Solyc12g077590	motif, motif_CE
Solyc03g112930	Solyc12g017850	motif, motif_CE
Solyc03g112930	Solyc12g017480	motif, motif_CE
Solyc03g112930	Solyc12g017370	motif, motif_CE
Solyc03g112930	Solyc12g014540	motif, motif_CE
Solyc03g112930	Solyc12g014330	motif, motif_CE
Solyc03g112930	Solyc12g010330	FunTFBS, motif
Solyc03g112930	Solyc12g007180	motif, motif_CE
Solyc03g112930	Solyc11g067200	FunTFBS, motif
Solyc03g112930	Solyc11g061980	motif, motif_CE
Solyc03g112930	Solyc11g030700	FunTFBS, motif
Solyc03g112930	Solyc11g020230	motif, motif_CE
Solyc03g112930	Solyc11g018510	motif, motif_CE
Solyc03g112930	Solyc11g012040	FunTFBS, motif
Solyc03g112930	Solyc11g010630	motif, motif_CE
Solyc03g112930	Solyc11g010460	FunTFBS, motif
Solyc03g112930	Solyc10g085990	FunTFBS, motif
Solyc03g112930	Solyc10g081570	motif, motif_CE
Solyc03g112930	Solyc10g081110	motif, motif_CE
Solyc03g112930	Solyc10g044900	motif, motif_CE
Solyc03g112930	Solyc10g009210	motif, motif_CE
Solyc03g112930	Solyc10g005340	FunTFBS, motif
Solyc03g112930	Solyc09g092130	motif, motif_CE
Solyc03g112930	Solyc09g091580	FunTFBS, motif
Solyc03g112930	Solyc09g075500	motif, motif_CE
Solyc03g112930	Solyc09g061430	motif, motif_CE
Solyc03g112930	Solyc09g059570	motif, motif_CE
Solyc03g112930	Solyc09g008650	motif, motif_CE
Solyc03g112930	Solyc09g007180	motif, motif_CE
Solyc03g112930	Solyc08g082210	motif, motif_CE
Solyc03g112930	Solyc08g081830	motif, motif_CE
Solyc03g112930	Solyc08g077270	motif, motif_CE
Solyc03g112930	Solyc08g068230	FunTFBS, motif
Solyc03g112930	Solyc08g065230	motif, motif_CE
Solyc03g112930	Solyc08g008040	motif, motif_CE
Solyc03g112930	Solyc08g008030	FunTFBS, motif, motif_CE
Solyc03g112930	Solyc08g005260	motif, motif_CE
Solyc03g112930	Solyc07g066220	motif, motif_CE
Solyc03g112930	Solyc07g064340	motif, motif_CE
Solyc03g112930	Solyc07g062950	motif, motif_CE
Solyc03g112930	Solyc07g056270	motif, motif_CE
Solyc03g112930	Solyc07g054220	motif, motif_CE
Solyc03g112930	Solyc07g026730	motif, motif_CE
Solyc03g112930	Solyc07g006490	motif, motif_CE
Solyc03g112930	Solyc06g083680	FunTFBS, motif
Solyc03g112930	Solyc06g082710	motif, motif_CE
Solyc03g112930	Solyc06g075350	motif, motif_CE
Solyc03g112930	Solyc06g070900	motif, motif_CE
Solyc03g112930	Solyc06g069460	motif, motif_CE
Solyc03g112930	Solyc06g068980	motif, motif_CE
Solyc03g112930	Solyc06g066430	motif, motif_CE
Solyc03g112930	Solyc06g063410	motif, motif_CE
Solyc03g112930	Solyc06g060350	FunTFBS, motif
Solyc03g112930	Solyc06g054010	motif, motif_CE
Solyc03g112930	Solyc06g010240	motif, motif_CE
Solyc03g112930	Solyc05g054870	motif, motif_CE
Solyc03g112930	Solyc05g051400	motif, motif_CE
Solyc03g112930	Solyc05g051060	motif, motif_CE
Solyc03g112930	Solyc05g047460	motif, motif_CE
Solyc03g112930	Solyc05g014240	motif, motif_CE
Solyc03g112930	Solyc05g013560	motif, motif_CE
Solyc03g112930	Solyc05g012550	motif, motif_CE
Solyc03g112930	Solyc05g010060	motif, motif_CE
Solyc03g112930	Solyc04g082680	motif, motif_CE
Solyc03g112930	Solyc04g082000	motif, motif_CE
Solyc03g112930	Solyc04g081990	motif, motif_CE
Solyc03g112930	Solyc04g081100	motif, motif_CE
Solyc03g112930	Solyc04g080900	FunTFBS, motif
Solyc03g112930	Solyc04g080300	motif, motif_CE
Solyc03g112930	Solyc04g078840	motif, motif_CE
Solyc03g112930	Solyc04g076850	motif, motif_CE
Solyc03g112930	Solyc04g071120	motif, motif_CE
Solyc03g112930	Solyc04g071040	FunTFBS, motif
Solyc03g112930	Solyc04g064810	motif, motif_CE
Solyc03g112930	Solyc04g051820	motif, motif_CE
Solyc03g112930	Solyc04g008690	FunTFBS, motif, motif_CE
Solyc03g112930	Solyc03g120890	FunTFBS, motif
Solyc03g112930	Solyc03g113870	motif, motif_CE
Solyc03g112930	Solyc03g113580	motif, motif_CE
Solyc03g112930	Solyc03g112600	motif, motif_CE
Solyc03g112930	Solyc03g093460	motif, motif_CE
Solyc03g112930	Solyc03g082630	motif, motif_CE
Solyc03g112930	Solyc03g019800	motif, motif_CE
Solyc03g112930	Solyc02g094530	motif, motif_CE
Solyc03g112930	Solyc02g093220	motif, motif_CE
Solyc03g112930	Solyc02g090160	motif, motif_CE
Solyc03g112930	Solyc02g089640	motif, motif_CE
Solyc03g112930	Solyc02g089320	motif, motif_CE
Solyc03g112930	Solyc02g088620	motif, motif_CE
Solyc03g112930	Solyc02g085580	motif, motif_CE
Solyc03g112930	Solyc02g084620	motif, motif_CE
Solyc03g112930	Solyc02g084350	motif, motif_CE
Solyc03g112930	Solyc02g081210	motif, motif_CE
Solyc03g112930	Solyc02g079190	motif, motif_CE
Solyc03g112930	Solyc02g078590	motif, motif_CE
Solyc03g112930	Solyc02g078020	motif, motif_CE
Solyc03g112930	Solyc02g072140	motif, motif_CE
Solyc03g112930	Solyc02g072030	motif, motif_CE
Solyc03g112930	Solyc02g071980	FunTFBS, motif
Solyc03g112930	Solyc02g068120	motif, motif_CE
Solyc03g112930	Solyc02g063090	FunTFBS, motif
Solyc03g112930	Solyc01g109100	motif, motif_CE
Solyc03g112930	Solyc01g106870	FunTFBS, motif
Solyc03g112930	Solyc01g098930	motif, motif_CE
Solyc03g112930	Solyc01g096350	motif, motif_CE
Solyc03g112930	Solyc01g094720	motif, motif_CE
Solyc03g112930	Solyc01g094680	motif, motif_CE
Solyc03g112930	Solyc01g088620	motif, motif_CE
Solyc03g112930	Solyc01g088160	motif, motif_CE
Solyc03g112930	Solyc01g088020	FunTFBS, motif
Solyc03g112930	Solyc01g081540	motif, motif_CE
Solyc03g112930	Solyc01g080880	motif, motif_CE
Solyc03g112930	Solyc01g079640	motif, motif_CE
Solyc03g112930	Solyc01g073910	motif, motif_CE
Solyc03g112930	Solyc01g057910	motif, motif_CE
Solyc03g112930	Solyc01g057200	motif, motif_CE
Solyc03g112930	Solyc01g005960	motif, motif_CE
Solyc03g113760	Solyc12g056490	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc12g014540	motif, motif_CE
Solyc03g113760	Solyc12g009820	motif, motif_CE
Solyc03g113760	Solyc11g071370	motif, motif_CE
Solyc03g113760	Solyc11g066790	motif, motif_CE
Solyc03g113760	Solyc11g066370	motif, motif_CE
Solyc03g113760	Solyc10g079090	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc10g018540	FunTFBS, motif
Solyc03g113760	Solyc09g092510	motif, motif_CE
Solyc03g113760	Solyc09g091580	FunTFBS, motif
Solyc03g113760	Solyc09g064500	motif, motif_CE
Solyc03g113760	Solyc09g015930	motif, motif_CE
Solyc03g113760	Solyc08g082320	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc08g080080	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc08g077990	motif, motif_CE
Solyc03g113760	Solyc08g068050	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc07g065000	motif, motif_CE
Solyc03g113760	Solyc07g054810	motif, motif_CE
Solyc03g113760	Solyc07g040980	motif, motif_CE
Solyc03g113760	Solyc07g008030	motif, motif_CE
Solyc03g113760	Solyc07g006050	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc07g006020	motif, motif_CE
Solyc03g113760	Solyc06g084080	motif, motif_CE
Solyc03g113760	Solyc06g060350	motif, motif_CE
Solyc03g113760	Solyc05g055690	motif, motif_CE
Solyc03g113760	Solyc05g009520	motif, motif_CE
Solyc03g113760	Solyc05g007450	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc05g005160	motif, motif_CE
Solyc03g113760	Solyc04g079690	motif, motif_CE
Solyc03g113760	Solyc04g077460	motif, motif_CE
Solyc03g113760	Solyc04g063370	motif, motif_CE
Solyc03g113760	Solyc04g051700	motif, motif_CE
Solyc03g113760	Solyc04g008090	motif, motif_CE
Solyc03g113760	Solyc03g120200	FunTFBS, motif
Solyc03g113760	Solyc03g115790	motif, motif_CE
Solyc03g113760	Solyc03g114690	motif, motif_CE
Solyc03g113760	Solyc03g098250	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc03g005310	motif, motif_CE
Solyc03g113760	Solyc02g093420	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc02g091660	motif, motif_CE
Solyc03g113760	Solyc02g086470	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc02g084000	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc02g082270	motif, motif_CE
Solyc03g113760	Solyc02g080550	motif, motif_CE
Solyc03g113760	Solyc02g069070	FunTFBS, motif
Solyc03g113760	Solyc02g068110	motif, motif_CE
Solyc03g113760	Solyc02g067670	motif, motif_CE
Solyc03g113760	Solyc01g111550	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc01g105690	motif, motif_CE
Solyc03g113760	Solyc01g102810	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc01g100030	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc01g096230	motif, motif_CE
Solyc03g113760	Solyc01g094820	FunTFBS, motif, motif_CE
Solyc03g113760	Solyc01g091940	motif, motif_CE
Solyc03g113760	Solyc01g091930	motif, motif_CE
Solyc03g113760	Solyc01g087720	motif, motif_CE
Solyc03g113760	Solyc01g057520	motif, motif_CE
Solyc03g121660	Solyc12g017970	motif, motif_CE
Solyc03g121660	Solyc12g005340	motif, motif_CE
Solyc03g121660	Solyc11g072150	FunTFBS, motif
Solyc03g121660	Solyc11g010350	FunTFBS, motif
Solyc03g121660	Solyc11g008080	motif, motif_CE
Solyc03g121660	Solyc09g014450	motif, motif_CE
Solyc03g121660	Solyc08g080730	motif, motif_CE
Solyc03g121660	Solyc08g077280	motif, motif_CE
Solyc03g121660	Solyc08g076020	FunTFBS, motif, motif_CE
Solyc03g121660	Solyc08g069140	motif, motif_CE
Solyc03g121660	Solyc07g052690	motif, motif_CE
Solyc03g121660	Solyc06g066430	motif, motif_CE
Solyc03g121660	Solyc06g066030	motif, motif_CE
Solyc03g121660	Solyc06g034150	FunTFBS, motif
Solyc03g121660	Solyc05g055080	FunTFBS, motif, motif_CE
Solyc03g121660	Solyc05g053000	FunTFBS, motif
Solyc03g121660	Solyc04g081370	motif, motif_CE
Solyc03g121660	Solyc04g078390	motif, motif_CE
Solyc03g121660	Solyc04g072690	FunTFBS, motif
Solyc03g121660	Solyc04g064810	motif, motif_CE
Solyc03g121660	Solyc04g056310	motif, motif_CE
Solyc03g121660	Solyc03g119170	motif, motif_CE
Solyc03g121660	Solyc03g079940	motif, motif_CE
Solyc03g121660	Solyc02g090160	motif, motif_CE
Solyc03g121660	Solyc02g088590	motif, motif_CE
Solyc03g121660	Solyc02g081270	motif, motif_CE
Solyc03g121660	Solyc02g080520	motif, motif_CE
Solyc03g121660	Solyc02g079940	motif, motif_CE
Solyc03g121660	Solyc02g068080	motif, motif_CE
Solyc03g121660	Solyc01g110180	motif, motif_CE
Solyc03g121660	Solyc01g096140	motif, motif_CE
Solyc03g121660	Solyc01g086870	motif, motif_CE
Solyc03g121660	Solyc01g080500	FunTFBS, motif, motif_CE
Solyc03g121660	Solyc01g067900	motif, motif_CE
Solyc04g005100	Solyc12g062860	motif, motif_CE
Solyc04g005100	Solyc11g020610	motif, motif_CE
Solyc04g005100	Solyc11g010320	motif, motif_CE
Solyc04g005100	Solyc10g086650	FunTFBS, motif, motif_CE
Solyc04g005100	Solyc09g007790	FunTFBS, motif, motif_CE
Solyc04g005100	Solyc07g052730	motif, motif_CE
Solyc04g005100	Solyc07g026730	motif, motif_CE
Solyc04g005100	Solyc07g006240	motif, motif_CE
Solyc04g005100	Solyc06g082940	FunTFBS, motif, motif_CE
Solyc04g005100	Solyc06g076650	motif, motif_CE
Solyc04g005100	Solyc06g075500	motif, motif_CE
Solyc04g005100	Solyc06g054260	motif, motif_CE
Solyc04g005100	Solyc05g050710	motif, motif_CE
Solyc04g005100	Solyc04g081810	motif, motif_CE
Solyc04g005100	Solyc04g055180	motif, motif_CE
Solyc04g005100	Solyc03g031890	motif, motif_CE
Solyc04g005100	Solyc02g089990	motif, motif_CE
Solyc04g005100	Solyc02g078750	motif, motif_CE
Solyc04g005100	Solyc01g080020	motif, motif_CE
Solyc04g008870	Solyc12g017540	motif, motif_CE
Solyc04g008870	Solyc11g066870	motif, motif_CE
Solyc04g008870	Solyc11g066510	motif, motif_CE
Solyc04g008870	Solyc11g020610	FunTFBS, motif, motif_CE
Solyc04g008870	Solyc11g011190	motif, motif_CE
Solyc04g008870	Solyc10g086650	motif, motif_CE
Solyc04g008870	Solyc10g081100	motif, motif_CE
Solyc04g008870	Solyc09g057580	FunTFBS, motif
Solyc04g008870	Solyc08g079240	motif, motif_CE
Solyc04g008870	Solyc08g068230	motif, motif_CE
Solyc04g008870	Solyc07g052730	motif, motif_CE
Solyc04g008870	Solyc07g045310	FunTFBS, motif
Solyc04g008870	Solyc07g026730	motif, motif_CE
Solyc04g008870	Solyc07g006500	motif, motif_CE
Solyc04g008870	Solyc06g082940	motif, motif_CE
Solyc04g008870	Solyc06g054260	motif, motif_CE
Solyc04g008870	Solyc05g050710	motif, motif_CE
Solyc04g008870	Solyc05g013560	motif, motif_CE
Solyc04g008870	Solyc05g009670	motif, motif_CE
Solyc04g008870	Solyc05g005180	motif, motif_CE
Solyc04g008870	Solyc04g080380	motif, motif_CE
Solyc04g008870	Solyc03g110990	motif, motif_CE
Solyc04g008870	Solyc03g006540	motif, motif_CE
Solyc04g008870	Solyc02g089990	motif, motif_CE
Solyc04g008870	Solyc02g076730	motif, motif_CE
Solyc04g008870	Solyc01g090690	FunTFBS, motif
Solyc04g008870	Solyc01g090140	motif, motif_CE
Solyc04g008870	Solyc01g080890	motif, motif_CE
Solyc04g008870	Solyc01g080020	FunTFBS, motif, motif_CE
Solyc04g009950	Solyc12g099630	motif, motif_CE
Solyc04g009950	Solyc12g077590	motif, motif_CE
Solyc04g009950	Solyc12g019100	motif, motif_CE
Solyc04g009950	Solyc12g008550	motif, motif_CE
Solyc04g009950	Solyc11g062240	motif, motif_CE
Solyc04g009950	Solyc10g080740	motif, motif_CE
Solyc04g009950	Solyc10g045270	motif, motif_CE
Solyc04g009950	Solyc10g038060	motif, motif_CE
Solyc04g009950	Solyc10g006860	motif, motif_CE
Solyc04g009950	Solyc09g065580	motif, motif_CE
Solyc04g009950	Solyc09g018850	motif, motif_CE
Solyc04g009950	Solyc08g074520	motif, motif_CE
Solyc04g009950	Solyc08g066020	motif, motif_CE
Solyc04g009950	Solyc08g061240	motif, motif_CE
Solyc04g009950	Solyc08g014010	motif, motif_CE
Solyc04g009950	Solyc07g064230	motif, motif_CE
Solyc04g009950	Solyc07g047780	motif, motif_CE
Solyc04g009950	Solyc05g015420	motif, motif_CE
Solyc04g009950	Solyc04g081350	motif, motif_CE
Solyc04g009950	Solyc04g080390	motif, motif_CE
Solyc04g009950	Solyc04g079690	motif, motif_CE
Solyc04g009950	Solyc04g064810	motif, motif_CE
Solyc04g009950	Solyc04g009730	motif, motif_CE
Solyc04g009950	Solyc03g112370	motif, motif_CE
Solyc04g009950	Solyc03g006500	motif, motif_CE
Solyc04g009950	Solyc02g087640	motif, motif_CE
Solyc04g009950	Solyc00g020020	motif, motif_CE
Solyc04g009950	Solyc00g020010	motif, motif_CE
Solyc04g056310	Solyc11g072470	motif, motif_CE
Solyc04g056310	Solyc11g066330	motif, motif_CE
Solyc04g056310	Solyc11g065000	motif, motif_CE
Solyc04g056310	Solyc10g080320	FunTFBS, motif, motif_CE
Solyc04g056310	Solyc10g006500	motif, motif_CE
Solyc04g056310	Solyc09g091390	motif, motif_CE
Solyc04g056310	Solyc09g074990	FunTFBS, motif, motif_CE
Solyc04g056310	Solyc09g059310	motif, motif_CE
Solyc04g056310	Solyc09g055570	motif, motif_CE
Solyc04g056310	Solyc09g007790	motif, motif_CE
Solyc04g056310	Solyc08g007000	motif, motif_CE
Solyc04g056310	Solyc07g066270	motif, motif_CE
Solyc04g056310	Solyc06g071510	motif, motif_CE
Solyc04g056310	Solyc05g051460	motif, motif_CE
Solyc04g056310	Solyc05g006160	motif, motif_CE
Solyc04g056310	Solyc04g082030	motif, motif_CE
Solyc04g056310	Solyc03g096880	motif, motif_CE
Solyc04g056310	Solyc02g094050	motif, motif_CE
Solyc04g056310	Solyc02g091300	motif, motif_CE
Solyc04g056310	Solyc02g091030	motif, motif_CE
Solyc04g056310	Solyc02g086430	motif, motif_CE
Solyc04g056310	Solyc02g071060	motif, motif_CE
Solyc04g056310	Solyc01g109570	FunTFBS, motif
Solyc04g056310	Solyc01g096140	motif, motif_CE
Solyc04g056310	Solyc01g094890	motif, motif_CE
Solyc04g056310	Solyc01g079550	motif, motif_CE
Solyc04g072900	Solyc12g099360	motif, motif_CE
Solyc04g072900	Solyc12g096590	motif, motif_CE
Solyc04g072900	Solyc12g094510	motif, motif_CE
Solyc04g072900	Solyc12g089060	motif, motif_CE
Solyc04g072900	Solyc12g055750	motif, motif_CE
Solyc04g072900	Solyc12g049560	motif, motif_CE
Solyc04g072900	Solyc12g042900	motif, motif_CE
Solyc04g072900	Solyc12g017830	motif, motif_CE
Solyc04g072900	Solyc12g014290	motif, motif_CE
Solyc04g072900	Solyc11g070060	motif, motif_CE
Solyc04g072900	Solyc11g070030	motif, motif_CE
Solyc04g072900	Solyc11g069090	motif, motif_CE
Solyc04g072900	Solyc11g068900	FunTFBS, motif
Solyc04g072900	Solyc11g061720	motif, motif_CE
Solyc04g072900	Solyc11g042640	motif, motif_CE
Solyc04g072900	Solyc11g017300	motif, motif_CE
Solyc04g072900	Solyc11g013270	motif, motif_CE
Solyc04g072900	Solyc11g013030	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc11g012040	motif, motif_CE
Solyc04g072900	Solyc11g007360	FunTFBS, motif
Solyc04g072900	Solyc11g005280	motif, motif_CE
Solyc04g072900	Solyc11g005130	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc10g085050	motif, motif_CE
Solyc04g072900	Solyc10g080780	motif, motif_CE
Solyc04g072900	Solyc10g080320	FunTFBS, motif
Solyc04g072900	Solyc10g077100	motif, motif_CE
Solyc04g072900	Solyc10g076580	motif, motif_CE
Solyc04g072900	Solyc10g051340	motif, motif_CE
Solyc04g072900	Solyc10g050850	motif, motif_CE
Solyc04g072900	Solyc10g047640	FunTFBS, motif
Solyc04g072900	Solyc10g011660	FunTFBS, motif
Solyc04g072900	Solyc10g006410	motif, motif_CE
Solyc04g072900	Solyc10g006140	motif, motif_CE
Solyc04g072900	Solyc10g005490	motif, motif_CE
Solyc04g072900	Solyc09g091420	motif, motif_CE
Solyc04g072900	Solyc09g065610	motif, motif_CE
Solyc04g072900	Solyc09g059310	motif, motif_CE
Solyc04g072900	Solyc09g010780	motif, motif_CE
Solyc04g072900	Solyc09g010430	motif, motif_CE
Solyc04g072900	Solyc09g009140	motif, motif_CE
Solyc04g072900	Solyc09g007100	motif, motif_CE
Solyc04g072900	Solyc08g077430	motif, motif_CE
Solyc04g072900	Solyc08g075160	motif, motif_CE
Solyc04g072900	Solyc08g074710	motif, motif_CE
Solyc04g072900	Solyc08g059660	motif, motif_CE
Solyc04g072900	Solyc07g065760	motif, motif_CE
Solyc04g072900	Solyc07g065600	motif, motif_CE
Solyc04g072900	Solyc07g053170	motif, motif_CE
Solyc04g072900	Solyc07g052950	motif, motif_CE
Solyc04g072900	Solyc07g042970	motif, motif_CE
Solyc04g072900	Solyc07g008190	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc07g007650	motif, motif_CE
Solyc04g072900	Solyc07g006820	motif, motif_CE
Solyc04g072900	Solyc06g084040	motif, motif_CE
Solyc04g072900	Solyc06g083200	motif, motif_CE
Solyc04g072900	Solyc06g075690	FunTFBS, motif
Solyc04g072900	Solyc06g072830	motif, motif_CE
Solyc04g072900	Solyc06g069580	motif, motif_CE
Solyc04g072900	Solyc06g060300	motif, motif_CE
Solyc04g072900	Solyc06g048470	motif, motif_CE
Solyc04g072900	Solyc06g005800	motif, motif_CE
Solyc04g072900	Solyc05g054240	motif, motif_CE
Solyc04g072900	Solyc05g047390	motif, motif_CE
Solyc04g072900	Solyc05g008450	motif, motif_CE
Solyc04g072900	Solyc05g007590	motif, motif_CE
Solyc04g072900	Solyc04g082690	motif, motif_CE
Solyc04g072900	Solyc04g082110	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc04g072230	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc04g051700	motif, motif_CE
Solyc04g072900	Solyc04g005160	motif, motif_CE
Solyc04g072900	Solyc03g123720	motif, motif_CE
Solyc04g072900	Solyc03g120810	motif, motif_CE
Solyc04g072900	Solyc03g120170	motif, motif_CE
Solyc04g072900	Solyc03g120090	motif, motif_CE
Solyc04g072900	Solyc03g118500	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc03g112990	motif, motif_CE
Solyc04g072900	Solyc03g098660	FunTFBS, motif
Solyc04g072900	Solyc03g098590	motif, motif_CE
Solyc04g072900	Solyc03g096290	FunTFBS, motif, motif_CE
Solyc04g072900	Solyc03g083210	motif, motif_CE
Solyc04g072900	Solyc03g080030	FunTFBS, motif
Solyc04g072900	Solyc03g034300	motif, motif_CE
Solyc04g072900	Solyc03g031950	motif, motif_CE
Solyc04g072900	Solyc03g019700	FunTFBS, motif
Solyc04g072900	Solyc03g008010	motif, motif_CE
Solyc04g072900	Solyc03g005310	motif, motif_CE
Solyc04g072900	Solyc02g092480	motif, motif_CE
Solyc04g072900	Solyc02g090760	motif, motif_CE
Solyc04g072900	Solyc02g086930	motif, motif_CE
Solyc04g072900	Solyc02g082500	motif, motif_CE
Solyc04g072900	Solyc02g081210	motif, motif_CE
